"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.206209525E1,-1.170433331E1,-1.839483643E1,-2.902194214E1
1.207203425E1,-1.123777199E1,-1.863987350E1,-2.891955948E1
1.208197325E1,-1.106560993E1,-1.872481918E1,-2.922984314E1
1.209191225E1,-1.075852394E1,-1.864184380E1,-2.924009323E1
1.210185125E1,-1.041314697E1,-1.880888748E1,-2.940516663E1
1.211179025E1,-1.015585804E1,-1.889166641E1,-2.911429977E1
1.212172925E1,-9.832927704E0,-1.899716187E1,-2.903378677E1
1.213166825E1,-9.625615120E0,-1.912558365E1,-2.907413864E1
1.214160725E1,-9.436985016E0,-1.913550949E1,-2.904438400E1
1.215154625E1,-9.293907166E0,-1.914423943E1,-2.898086548E1
1.216148525E1,-9.174514771E0,-1.931186104E1,-2.892101288E1
1.217142425E1,-8.926089287E0,-1.939542770E1,-2.887400436E1
1.218136325E1,-8.775283813E0,-1.958792877E1,-2.875029755E1
1.219130225E1,-8.575588226E0,-1.965681839E1,-2.888871765E1
1.220124125E1,-8.368700981E0,-1.958736420E1,-2.908543396E1
1.221118025E1,-8.061326981E0,-1.947605324E1,-2.878759003E1
1.222111925E1,-8.061326981E0,-1.947605324E1,-2.878759003E1
1.223105825E1,-7.773777962E0,-1.958659744E1,-2.873223877E1
1.224099725E1,-7.625503540E0,-1.949116135E1,-2.863988876E1
1.225093625E1,-7.469940662E0,-1.968461227E1,-2.875040436E1
1.226087525E1,-7.199955940E0,-1.972014236E1,-2.888560486E1
1.227081425E1,-7.067760944E0,-1.967404556E1,-2.903997803E1
1.228075325E1,-6.927428246E0,-1.967849159E1,-2.896564102E1
1.229069225E1,-6.834971428E0,-1.993062782E1,-2.897511292E1
1.230063125E1,-6.525802135E0,-1.994013405E1,-2.920585632E1
1.231057025E1,-6.457436562E0,-1.988648033E1,-2.912075424E1
1.232050925E1,-6.204529762E0,-2.002269173E1,-2.904172516E1
1.233044825E1,-6.006983280E0,-2.002201843E1,-2.895691299E1
1.234038725E1,-5.704691410E0,-2.020831680E1,-2.894050217E1
1.235032625E1,-5.505304813E0,-2.009611511E1,-2.900330353E1
1.236026525E1,-5.324748039E0,-2.005867767E1,-2.901854706E1
1.237020425E1,-5.303073406E0,-2.013414001E1,-2.884685516E1
1.238014325E1,-5.309840202E0,-2.024923325E1,-2.881810760E1
1.239008225E1,-4.831068993E0,-2.030637550E1,-2.880073547E1
1.240002125E1,-4.669415951E0,-2.021951675E1,-2.880884552E1
1.240996025E1,-4.502622128E0,-2.037905502E1,-2.892512894E1
1.241989925E1,-4.408616543E0,-2.033958054E1,-2.897102737E1
1.242983825E1,-4.214770317E0,-2.043866348E1,-2.888484192E1
1.243977725E1,-4.028487682E0,-2.036562729E1,-2.893829727E1
1.244971625E1,-3.785477161E0,-2.024787331E1,-2.901114655E1
1.245965525E1,-3.694580555E0,-2.026214981E1,-2.896990967E1
1.246959425E1,-3.200643539E0,-2.038248062E1,-2.867415237E1
1.247953325E1,-3.160436869E0,-2.034736633E1,-2.879811096E1
1.248947225E1,-3.089326859E0,-2.032062721E1,-2.897451401E1
1.249941125E1,-3.089326859E0,-2.032062721E1,-2.897451401E1
1.250935025E1,-2.872622252E0,-2.032212067E1,-2.901826859E1
1.251928925E1,-2.777739525E0,-2.029941559E1,-2.889268875E1
1.252922825E1,-2.543756962E0,-2.028575897E1,-2.890678787E1
1.253916725E1,-2.359215975E0,-2.030227470E1,-2.909174728E1
1.254910625E1,-2.247856617E0,-2.025959969E1,-2.911015320E1
1.255904525E1,-2.003180742E0,-2.023558807E1,-2.909730530E1
1.256898425E1,-2.003362417E0,-2.022629929E1,-2.929912949E1
1.257892325E1,-1.746789932E0,-2.018439102E1,-2.915453720E1
1.258886225E1,-1.652175188E0,-2.017569351E1,-2.897175217E1
1.259880125E1,-1.571256399E0,-2.026182365E1,-2.901106262E1
1.260874125E1,-1.385960102E0,-2.031060410E1,-2.904812241E1
1.261867925E1,-1.499342442E0,-2.038267899E1,-2.892295074E1
1.262861925E1,-1.316250563E0,-2.041623688E1,-2.912821960E1
1.263855825E1,-1.193830967E0,-2.044223785E1,-2.898831940E1
1.264849725E1,-1.224856377E0,-2.035659027E1,-2.901237106E1
1.265843625E1,-1.169806004E0,-2.050908661E1,-2.892073441E1
1.266837525E1,-1.032981634E0,-2.053545952E1,-2.880949783E1
1.267831425E1,-8.555598259E-1,-2.074687576E1,-2.887888718E1
1.268825325E1,-7.991037369E-1,-2.071501541E1,-2.880488968E1
1.269819225E1,-6.797485352E-1,-2.077585220E1,-2.876933289E1
1.270813125E1,-6.743788719E-1,-2.090755653E1,-2.901790237E1
1.271807025E1,-6.115901470E-1,-2.086864090E1,-2.886211777E1
1.272800925E1,-5.832514763E-1,-2.085179901E1,-2.921845245E1
1.273794825E1,-4.596076012E-1,-2.081490326E1,-2.929186630E1
1.274788725E1,-3.461060524E-1,-2.074553299E1,-2.903325653E1
1.275782625E1,-2.528147697E-1,-2.069314957E1,-2.889566422E1
1.276776525E1,-2.528147697E-1,-2.069314957E1,-2.889566422E1
1.277770425E1,-8.577394485E-2,-2.055595016E1,-2.913846588E1
1.278764325E1,2.056074142E-2,-2.076159286E1,-2.915262985E1
1.279758225E1,6.883621216E-2,-2.070447922E1,-2.920641708E1
1.280752125E1,4.357080460E-1,-2.074271393E1,-2.917521286E1
1.281746025E1,4.977035522E-1,-2.066539764E1,-2.905271530E1
1.282739925E1,7.048826218E-1,-2.055333328E1,-2.903778458E1
1.283733825E1,5.840177536E-1,-2.053290176E1,-2.913469315E1
1.284727725E1,6.350579262E-1,-2.049075699E1,-2.905001450E1
1.285721650E1,6.829981804E-1,-2.033529472E1,-2.913024902E1
1.286715550E1,7.267379761E-1,-2.029712868E1,-2.915116501E1
1.287709450E1,1.016048908E0,-2.031178665E1,-2.913336563E1
1.288703350E1,1.009151459E0,-2.035962296E1,-2.928851318E1
1.289697250E1,1.042130470E0,-2.035319519E1,-2.908177567E1
1.290691150E1,1.172072887E0,-2.033814812E1,-2.938350296E1
1.291685050E1,1.229621410E0,-2.017676163E1,-2.943193436E1
1.292678950E1,1.289500237E0,-2.026246643E1,-2.916251373E1
1.293672850E1,1.195330143E0,-2.024046516E1,-2.926879883E1
1.294666750E1,1.333087444E0,-2.025954056E1,-2.926314545E1
1.295660650E1,1.540706158E0,-2.025016594E1,-2.927542114E1
1.296654550E1,1.563271523E0,-2.018595505E1,-2.936021805E1
1.297648450E1,1.590739727E0,-2.013953781E1,-2.945149612E1
1.298642350E1,1.542777061E0,-2.009827232E1,-2.945754242E1
1.299636250E1,1.498812675E0,-1.991785431E1,-2.957575607E1
1.300630150E1,1.522562981E0,-2.006407356E1,-2.957102203E1
1.301624050E1,1.624313354E0,-2.004140472E1,-2.969859314E1
1.302617950E1,1.672473907E0,-2.012161636E1,-2.942239761E1
1.303611850E1,1.580917835E0,-1.991090775E1,-2.962384033E1
1.304605750E1,1.580917835E0,-1.991090775E1,-2.962384033E1
1.305599650E1,1.545264721E0,-2.014007950E1,-2.969889832E1
1.306593550E1,1.561359882E0,-2.017388916E1,-2.966817093E1
1.307587450E1,1.655091286E0,-2.014014244E1,-2.944338608E1
1.308581350E1,1.798340321E0,-2.012690353E1,-2.942824936E1
1.309575250E1,1.798873901E0,-2.012775230E1,-2.964722824E1
1.310569150E1,1.624304295E0,-2.012802696E1,-2.965862656E1
1.311563050E1,1.786084652E0,-2.019470215E1,-2.959917068E1
1.312556950E1,1.795363903E0,-2.024278259E1,-2.957675552E1
1.313550850E1,1.824050426E0,-2.020528030E1,-2.963443375E1
1.314544750E1,1.769938946E0,-2.018504524E1,-2.941141891E1
1.315538650E1,1.805931091E0,-2.012659454E1,-2.946877289E1
1.316532550E1,1.851640701E0,-2.022728348E1,-2.965316010E1
1.317526450E1,2.136764050E0,-2.010097694E1,-2.991585922E1
1.318520450E1,1.941738129E0,-2.012966156E1,-2.988273239E1
1.319514350E1,1.940855503E0,-1.998307037E1,-3.005561066E1
1.320508250E1,1.832317829E0,-1.996751404E1,-3.003372955E1
1.321502150E1,1.841215611E0,-2.001846504E1,-3.003280640E1
1.322496050E1,1.937974930E0,-2.004005051E1,-3.004734802E1
1.323489950E1,2.140245914E0,-2.015142441E1,-2.975651169E1
1.324483850E1,1.883499146E0,-2.030928802E1,-2.960149765E1
1.325477750E1,1.942433357E0,-2.020352173E1,-2.961834335E1
1.326471650E1,1.862829685E0,-2.023282623E1,-2.959147263E1
1.327465550E1,1.962727547E0,-2.019636726E1,-2.940491104E1
1.328459450E1,2.006867409E0,-2.019651413E1,-2.951450348E1
1.329453350E1,2.031110287E0,-2.020217514E1,-2.950876617E1
1.330447250E1,2.020969868E0,-2.012265015E1,-2.957144165E1
1.331441150E1,2.020969868E0,-2.012265015E1,-2.957144165E1
1.332435050E1,2.085457325E0,-2.007585907E1,-2.974538803E1
1.333428950E1,1.994443893E0,-2.001795959E1,-2.988660049E1
1.334422850E1,2.047026634E0,-2.010398293E1,-2.992780685E1
1.335416750E1,2.155378342E0,-2.009780312E1,-2.983309174E1
1.336410650E1,2.234213829E0,-2.008644867E1,-2.980027390E1
1.337404550E1,2.255472183E0,-2.008055496E1,-2.975418854E1
1.338398450E1,2.247681141E0,-2.014542007E1,-2.990337372E1
1.339392350E1,2.416233540E0,-2.025239944E1,-2.967579269E1
1.340386250E1,2.592435360E0,-2.040510559E1,-2.950057220E1
1.341380150E1,2.897974491E0,-2.057018280E1,-2.930225754E1
1.342374050E1,3.127748013E0,-2.078905869E1,-2.926974106E1
1.343367950E1,3.362701893E0,-2.101674271E1,-2.928231812E1
1.344361850E1,3.649889469E0,-2.117959976E1,-2.929147720E1
1.345355750E1,3.833646297E0,-2.132878113E1,-2.920196152E1
1.346349650E1,4.027689457E0,-2.131718254E1,-2.880021286E1
1.347343550E1,4.151238918E0,-2.130764771E1,-2.866319656E1
1.348337450E1,4.235273838E0,-2.134889412E1,-2.887380600E1
1.349331350E1,4.470240116E0,-2.126060867E1,-2.879780197E1
1.350325250E1,4.465046406E0,-2.114278412E1,-2.852708817E1
1.351319150E1,4.424227238E0,-2.116360092E1,-2.864146423E1
1.352313050E1,4.406813145E0,-2.107906342E1,-2.849808121E1
1.353306950E1,4.387327671E0,-2.100732422E1,-2.871773148E1
1.354300850E1,4.377721310E0,-2.091107178E1,-2.872747803E1
1.355294750E1,4.507977009E0,-2.088869858E1,-2.871797943E1
1.356288650E1,4.615981579E0,-2.085528183E1,-2.876940918E1
1.357282550E1,4.622388363E0,-2.069762993E1,-2.870716476E1
1.358276450E1,4.740576267E0,-2.060156631E1,-2.882930756E1
1.359270350E1,4.740576267E0,-2.060156631E1,-2.882930756E1
1.360264250E1,4.800761700E0,-2.056133270E1,-2.875306320E1
1.361258150E1,4.971250057E0,-2.046040344E1,-2.890677261E1
1.362252050E1,5.232764721E0,-2.044170952E1,-2.897597885E1
1.363245950E1,5.303646564E0,-2.028843307E1,-2.891712189E1
1.364239850E1,5.359505177E0,-2.012886047E1,-2.896047592E1
1.365233750E1,5.525345325E0,-2.008525658E1,-2.898955917E1
1.366227650E1,5.562425137E0,-1.983372116E1,-2.946650314E1
1.367221650E1,5.592485905E0,-1.975724030E1,-2.955219650E1
1.368215550E1,5.609195232E0,-1.969828415E1,-2.950243378E1
1.369209450E1,5.652866840E0,-1.947921944E1,-2.947940826E1
1.370203350E1,5.820237637E0,-1.941643524E1,-2.961799240E1
1.371197250E1,5.725069523E0,-1.941198158E1,-2.970715714E1
1.372191150E1,5.983240604E0,-1.924743271E1,-2.971126938E1
1.373185050E1,6.186761379E0,-1.916164017E1,-2.951359558E1
1.374178950E1,6.348824024E0,-1.929354095E1,-2.944637680E1
1.375172850E1,6.551537991E0,-1.919305801E1,-2.960297012E1
1.376166750E1,6.668321133E0,-1.903086090E1,-2.959855652E1
1.377160650E1,6.909999371E0,-1.903079605E1,-2.952209091E1
1.378154550E1,6.978498936E0,-1.908025932E1,-2.949795914E1
1.379148450E1,7.249925137E0,-1.896547318E1,-2.936807632E1
1.380142350E1,7.367357731E0,-1.887578964E1,-2.935805130E1
1.381136250E1,7.428997517E0,-1.890925598E1,-2.923859406E1
1.382130150E1,7.751085758E0,-1.886709213E1,-2.943956375E1
1.383124050E1,7.976902485E0,-1.887992668E1,-2.941092682E1
1.384117950E1,8.165536880E0,-1.878512764E1,-2.948431015E1
1.385111900E1,8.371623993E0,-1.873287582E1,-2.935930252E1
1.386105800E1,8.371623993E0,-1.873287582E1,-2.935930252E1
1.387099700E1,8.580219269E0,-1.868672180E1,-2.922256470E1
1.388093600E1,8.662511826E0,-1.853280067E1,-2.913620758E1
1.389087500E1,8.885869980E0,-1.842394638E1,-2.899169540E1
1.390081400E1,9.100374222E0,-1.823717117E1,-2.928947449E1
1.391075300E1,9.470140457E0,-1.819184113E1,-2.917570877E1
1.392069200E1,9.511901855E0,-1.820408821E1,-2.916635132E1
1.393063100E1,9.735929489E0,-1.803659821E1,-2.905480194E1
1.394057000E1,9.930398941E0,-1.778731918E1,-2.880427551E1
1.395050900E1,1.014174652E1,-1.772125244E1,-2.866803360E1
1.396044800E1,1.042057800E1,-1.755328369E1,-2.878868484E1
1.397038700E1,1.088418007E1,-1.749095917E1,-2.879246902E1
1.398032600E1,1.092103577E1,-1.730696869E1,-2.893472290E1
1.399026500E1,1.126731110E1,-1.717816162E1,-2.875419235E1
1.400020400E1,1.150574303E1,-1.702118301E1,-2.862677383E1
1.401014300E1,1.188173866E1,-1.698488998E1,-2.858517075E1
1.402008200E1,1.218924522E1,-1.663314056E1,-2.859748840E1
1.403002100E1,1.232587433E1,-1.653350067E1,-2.859468460E1
1.403996000E1,1.254751587E1,-1.639513016E1,-2.854265594E1
1.404989900E1,1.288323593E1,-1.640731430E1,-2.859072495E1
1.405983800E1,1.320776939E1,-1.607215881E1,-2.848174286E1
1.406977700E1,1.337679863E1,-1.567165565E1,-2.857097626E1
1.407971600E1,1.350430870E1,-1.553204918E1,-2.850031281E1
1.408965500E1,1.378291130E1,-1.554487610E1,-2.861469650E1
1.409959400E1,1.391303062E1,-1.521148491E1,-2.835478973E1
1.410953400E1,1.418338203E1,-1.509619713E1,-2.841509628E1
1.411947300E1,1.423787117E1,-1.477951431E1,-2.841970444E1
1.412941200E1,1.431621170E1,-1.447340012E1,-2.820992279E1
1.413935100E1,1.431621170E1,-1.447340012E1,-2.820992279E1
1.414929000E1,1.453762817E1,-1.432688332E1,-2.828125381E1
1.415922900E1,1.466751671E1,-1.433141136E1,-2.844390106E1
1.416916800E1,1.482223511E1,-1.399163055E1,-2.834293365E1
1.417910700E1,1.487125778E1,-1.390710831E1,-2.831628036E1
1.418904600E1,1.494892693E1,-1.379631424E1,-2.846960831E1
1.419898500E1,1.491337395E1,-1.341798019E1,-2.866265488E1
1.420892400E1,1.499391174E1,-1.315244675E1,-2.862139511E1
1.421886300E1,1.530300713E1,-1.282287979E1,-2.889788818E1
1.422880200E1,1.544183731E1,-1.270314407E1,-2.880357361E1
1.423874100E1,1.556579590E1,-1.262389755E1,-2.885208511E1
1.424868000E1,1.549567032E1,-1.238566399E1,-2.884626389E1
1.425861900E1,1.576390457E1,-1.216133690E1,-2.865296555E1
1.426855800E1,1.597187233E1,-1.199029541E1,-2.868485260E1
1.427849700E1,1.618075180E1,-1.178199005E1,-2.880881882E1
1.428843600E1,1.627432442E1,-1.150281334E1,-2.872435379E1
1.429837500E1,1.635824394E1,-1.145388985E1,-2.863895416E1
1.430831400E1,1.644345474E1,-1.120617676E1,-2.859400940E1
1.431825300E1,1.656240273E1,-1.094056320E1,-2.841732407E1
1.432819200E1,1.661837196E1,-1.077861023E1,-2.839056015E1
1.433813100E1,1.675811005E1,-1.065823364E1,-2.848305511E1
1.434807000E1,1.683275795E1,-1.064710426E1,-2.842818451E1
1.435800900E1,1.697106552E1,-1.044620514E1,-2.856063461E1
1.436794800E1,1.721126175E1,-1.047825432E1,-2.857009125E1
1.437788700E1,1.713988876E1,-1.031752396E1,-2.861325836E1
1.438782600E1,1.726793480E1,-1.002352715E1,-2.839399338E1
1.439776500E1,1.744587135E1,-1.006097603E1,-2.837766647E1
1.440770400E1,1.744587135E1,-1.006097603E1,-2.837766647E1
1.441764300E1,1.746491241E1,-9.830663681E0,-2.853686905E1
1.442758200E1,1.765176582E1,-9.666532516E0,-2.834886932E1
1.443752100E1,1.763140488E1,-9.500976562E0,-2.848496628E1
1.444746000E1,1.777823639E1,-9.393711090E0,-2.850172424E1
1.445739900E1,1.780762672E1,-9.509958267E0,-2.844926071E1
1.446733800E1,1.790700912E1,-9.555204391E0,-2.834043121E1
1.447727700E1,1.804550171E1,-9.381635666E0,-2.825371933E1
1.448721700E1,1.809859657E1,-9.340259552E0,-2.805378342E1
1.449715600E1,1.823739624E1,-9.128808975E0,-2.791566467E1
1.450709500E1,1.858490562E1,-8.984443665E0,-2.799851608E1
1.451703400E1,1.861879349E1,-8.854804993E0,-2.792413712E1
1.452697300E1,1.880291939E1,-8.788534164E0,-2.791073990E1
1.453691200E1,1.887323761E1,-8.608409882E0,-2.776949692E1
1.454685100E1,1.895791626E1,-8.577657700E0,-2.788297272E1
1.455679000E1,1.903017807E1,-8.343587875E0,-2.762300110E1
1.456672900E1,1.910396004E1,-8.202751160E0,-2.731780243E1
1.457666800E1,1.916496658E1,-8.228218079E0,-2.733366776E1
1.458660700E1,1.939204788E1,-8.032287598E0,-2.732842636E1
1.459654600E1,1.946680832E1,-7.857385635E0,-2.738183975E1
1.460648500E1,1.976443481E1,-7.706405640E0,-2.729584122E1
1.461642400E1,1.980114365E1,-7.741943359E0,-2.722502518E1
1.462636300E1,2.003662491E1,-7.697914124E0,-2.702880859E1
1.463630200E1,2.019956398E1,-7.519012451E0,-2.686514664E1
1.464624100E1,2.040896797E1,-7.528743744E0,-2.662940216E1
1.465618000E1,2.054337311E1,-7.389190674E0,-2.667890167E1
1.466611900E1,2.072789001E1,-7.231525421E0,-2.679336166E1
1.467605800E1,2.083171082E1,-7.245588303E0,-2.681120300E1
1.468599700E1,2.083171082E1,-7.245588303E0,-2.681120300E1
1.469593600E1,2.099778557E1,-7.068592072E0,-2.659304810E1
1.470587500E1,2.120265770E1,-7.024473190E0,-2.662739944E1
1.471581400E1,2.149564934E1,-6.976133347E0,-2.652667618E1
1.472575300E1,2.167670250E1,-6.866401672E0,-2.648057556E1
1.473569200E1,2.171331978E1,-6.848880768E0,-2.638352203E1
1.474563100E1,2.174542046E1,-6.589967728E0,-2.638265610E1
1.475557000E1,2.185420990E1,-6.464317322E0,-2.618802643E1
1.476550900E1,2.185733604E1,-6.618930817E0,-2.630815125E1
1.477544800E1,2.203708458E1,-6.544977188E0,-2.605885315E1
1.478538700E1,2.212884903E1,-6.434789658E0,-2.581286240E1
1.479532600E1,2.213696671E1,-6.393724442E0,-2.569856262E1
1.480526500E1,2.220875740E1,-6.238536835E0,-2.590327072E1
1.481520400E1,2.234476852E1,-6.214879990E0,-2.553797913E1
1.482514300E1,2.243449974E1,-5.912813187E0,-2.550073242E1
1.483508200E1,2.240685463E1,-5.967802048E0,-2.547640991E1
1.484502100E1,2.249057198E1,-6.041929245E0,-2.581652069E1
1.485496012E1,2.252671242E1,-5.821279526E0,-2.546809769E1
1.486490013E1,2.246571732E1,-5.806543350E0,-2.534378433E1
1.487483912E1,2.266442871E1,-5.714847565E0,-2.536079025E1
1.488477812E1,2.271115875E1,-5.609783173E0,-2.539574432E1
1.489471712E1,2.288724899E1,-5.497148514E0,-2.523418045E1
1.490465612E1,2.311897469E1,-5.332342148E0,-2.528498077E1
1.491459513E1,2.313225746E1,-5.133966446E0,-2.531100082E1
1.492453413E1,2.313191032E1,-5.015449524E0,-2.514040756E1
1.493447312E1,2.331674004E1,-4.877908707E0,-2.510107040E1
1.494441212E1,2.356956482E1,-4.821340561E0,-2.508629227E1
1.495435112E1,2.356956482E1,-4.821340561E0,-2.508629227E1
1.496429013E1,2.371296692E1,-4.595817566E0,-2.474542618E1
1.497422913E1,2.389019775E1,-4.463188171E0,-2.449781418E1
1.498416812E1,2.383217812E1,-4.105241776E0,-2.459585190E1
1.499410712E1,2.387920761E1,-3.941909790E0,-2.451092911E1
1.500404612E1,2.404608154E1,-3.722055435E0,-2.452939606E1
1.501398512E1,2.434335518E1,-3.522159576E0,-2.428000259E1
1.502392413E1,2.436914635E1,-3.309419632E0,-2.434603119E1
1.503386313E1,2.445113182E1,-2.962589264E0,-2.419414139E1
1.504380212E1,2.449651527E1,-2.769454956E0,-2.388248825E1
1.505374112E1,2.463910294E1,-2.741373062E0,-2.404600143E1
1.506368012E1,2.464474297E1,-2.461082458E0,-2.394160461E1
1.507361913E1,2.472044563E1,-2.198356628E0,-2.383845901E1
1.508355813E1,2.470569611E1,-2.061252594E0,-2.366514206E1
1.509349712E1,2.483155060E1,-2.008258820E0,-2.373832703E1
1.510343612E1,2.498410606E1,-1.837436676E0,-2.388926315E1
1.511337512E1,2.508036804E1,-1.671220779E0,-2.388332748E1
1.512331412E1,2.512311363E1,-1.605182648E0,-2.358030319E1
1.513325313E1,2.503015900E1,-1.361539841E0,-2.336726761E1
1.514319213E1,2.505439568E1,-1.235782623E0,-2.353150558E1
1.515313112E1,2.514786911E1,-9.414024353E-1,-2.342163849E1
1.516307012E1,2.512548256E1,-9.863185883E-1,-2.343092346E1
1.517300912E1,2.511896896E1,-8.965473175E-1,-2.341221237E1
1.518294813E1,2.522956085E1,-7.247886658E-1,-2.330349350E1
1.519288813E1,2.528251839E1,-5.239963531E-1,-2.322307968E1
1.520282712E1,2.535927773E1,-3.984832764E-1,-2.334063721E1
1.521276612E1,2.532617188E1,-2.641124725E-1,-2.349945450E1
1.522270512E1,2.523533821E1,1.152877808E-1,-2.355166245E1
1.523264413E1,2.523533821E1,1.152877808E-1,-2.355166245E1
1.524258313E1,2.522249794E1,1.865901947E-1,-2.357105255E1
1.525252212E1,2.513364410E1,2.996139526E-1,-2.364885712E1
1.526246112E1,2.522941399E1,4.751663208E-1,-2.331821823E1
1.527240012E1,2.512647629E1,6.728668213E-1,-2.322483444E1
1.528233912E1,2.502096367E1,7.620353699E-1,-2.346203995E1
1.529227813E1,2.502224159E1,9.001846313E-1,-2.345713425E1
1.530221713E1,2.498068810E1,1.105731964E0,-2.341198730E1
1.531215612E1,2.476638031E1,1.406993866E0,-2.348766708E1
1.532209512E1,2.474387550E1,1.606754303E0,-2.355723572E1
1.533203412E1,2.476003456E1,1.743041992E0,-2.388351440E1
1.534197313E1,2.461119843E1,2.012432098E0,-2.368950272E1
1.535191213E1,2.453197479E1,2.112934113E0,-2.352869797E1
1.536185113E1,2.440557098E1,2.286064148E0,-2.368354416E1
1.537179012E1,2.436289406E1,2.429466248E0,-2.382524872E1
1.538172912E1,2.419196320E1,2.558753967E0,-2.412290955E1
1.539166812E1,2.433415985E1,2.762477875E0,-2.392276382E1
1.540160713E1,2.438552284E1,2.972793579E0,-2.385036469E1
1.541154613E1,2.431559753E1,3.185420990E0,-2.365759277E1
1.542148512E1,2.416848183E1,3.181510925E0,-2.366169739E1
1.543142412E1,2.409473610E1,3.450283051E0,-2.383716202E1
1.544136312E1,2.388133049E1,3.412162781E0,-2.389727402E1
1.545130213E1,2.393939209E1,3.595649719E0,-2.390550613E1
1.546124113E1,2.378574753E1,3.708129883E0,-2.415085220E1
1.547118013E1,2.401256180E1,3.710811615E0,-2.364618301E1
1.548111912E1,2.390835381E1,3.916477203E0,-2.383758163E1
1.549105812E1,2.377179527E1,3.938289642E0,-2.388618088E1
1.550099712E1,2.377179527E1,3.938289642E0,-2.388618088E1
1.551093613E1,2.370981979E1,3.966526031E0,-2.402745819E1
1.552087513E1,2.369886208E1,4.215152740E0,-2.375017548E1
1.553081512E1,2.350566292E1,4.357543945E0,-2.417368698E1
1.554075412E1,2.358680916E1,4.440292358E0,-2.443799973E1
1.555069312E1,2.331935310E1,4.415344238E0,-2.427549744E1
1.556063213E1,2.319840050E1,4.626247406E0,-2.434502029E1
1.557057113E1,2.302952385E1,4.693542480E0,-2.445595551E1
1.558051012E1,2.301302910E1,4.699672699E0,-2.439665604E1
1.559044912E1,2.300489616E1,4.900360107E0,-2.462554932E1
1.560038812E1,2.293897438E1,4.856342316E0,-2.424221420E1
1.561032713E1,2.296172523E1,4.837329865E0,-2.427885056E1
1.562026613E1,2.288823128E1,4.956260681E0,-2.444201279E1
1.563020513E1,2.284384346E1,5.110469818E0,-2.445031357E1
1.564014412E1,2.301777649E1,5.167274475E0,-2.446273804E1
1.565008312E1,2.305896187E1,5.072284698E0,-2.435514832E1
1.566002212E1,2.301677895E1,5.239696503E0,-2.450279617E1
1.566996113E1,2.304837227E1,5.111835480E0,-2.445469666E1
1.567990013E1,2.316391563E1,5.079517365E0,-2.438631821E1
1.568983912E1,2.327257919E1,5.149307251E0,-2.426089478E1
1.569977812E1,2.320110321E1,5.078086853E0,-2.433430481E1
1.570971712E1,2.310204506E1,5.111957550E0,-2.460864639E1
1.571965613E1,2.313392258E1,4.962150574E0,-2.458996582E1
1.572959513E1,2.319377708E1,4.867977142E0,-2.451522446E1
1.573953413E1,2.317606544E1,4.893997192E0,-2.448526382E1
1.574947312E1,2.316497803E1,4.981124878E0,-2.427123260E1
1.575941212E1,2.320248413E1,5.016914368E0,-2.439094162E1
1.576935112E1,2.319012642E1,5.146968842E0,-2.432924652E1
1.577929013E1,2.319012642E1,5.146968842E0,-2.432924652E1
1.578922913E1,2.302462578E1,5.316959381E0,-2.436656189E1
1.579916812E1,2.306542969E1,5.182117462E0,-2.440913391E1
1.580910712E1,2.311277008E1,5.236164093E0,-2.442463303E1
1.581904612E1,2.306973267E1,5.057548523E0,-2.451104736E1
1.582898513E1,2.300161552E1,5.098823547E0,-2.440571976E1
1.583892413E1,2.315148163E1,5.193782806E0,-2.433696747E1
1.584886412E1,2.318018341E1,5.234279633E0,-2.432090378E1
1.585880537E1,2.326645660E1,5.151172638E0,-2.428747177E1
1.586874438E1,2.324384308E1,5.107730865E0,-2.428480148E1
1.587868338E1,2.334582520E1,4.911998749E0,-2.432814026E1
1.588862237E1,2.329133034E1,5.062877655E0,-2.425963211E1
1.589856137E1,2.324370575E1,5.095939636E0,-2.444314957E1
1.590850037E1,2.338288879E1,4.957798004E0,-2.447987747E1
1.591843938E1,2.343780518E1,4.753486633E0,-2.462229538E1
1.592837838E1,2.329887581E1,4.822616577E0,-2.438107681E1
1.593831737E1,2.327514076E1,4.889755249E0,-2.431214142E1
1.594825637E1,2.319576263E1,4.925346375E0,-2.437492371E1
1.595819537E1,2.313633919E1,4.799999237E0,-2.437352753E1
1.596813437E1,2.330970383E1,4.784103394E0,-2.434072876E1
1.597807338E1,2.323859787E1,4.675823212E0,-2.444362259E1
1.598801238E1,2.329809189E1,4.632408142E0,-2.428424454E1
1.599795137E1,2.341024399E1,4.469215393E0,-2.425127411E1
1.600789037E1,2.336321831E1,4.498317719E0,-2.434854126E1
1.601782937E1,2.330713272E1,4.435352325E0,-2.433165359E1
1.602776838E1,2.334369659E1,4.207416534E0,-2.418536377E1
1.603770738E1,2.334235764E1,4.248615265E0,-2.448770523E1
1.604764638E1,2.334235764E1,4.248615265E0,-2.448770523E1
1.605758537E1,2.340114212E1,4.148277283E0,-2.458999634E1
1.606752437E1,2.302328110E1,4.100856781E0,-2.459827042E1
1.607746337E1,2.312708282E1,3.930412292E0,-2.453493500E1
1.608740238E1,2.317621994E1,3.650371552E0,-2.447228241E1
1.609734138E1,2.326863670E1,3.531917572E0,-2.464209747E1
1.610728037E1,2.329144478E1,3.191520691E0,-2.483306885E1
1.611721937E1,2.341813278E1,2.899257660E0,-2.483333206E1
1.612715837E1,2.346353340E1,2.738616943E0,-2.467194748E1
