"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.232672225E1,4.079167328E0,8.756191406E0,1.668280792E0
1.233666125E1,3.991150360E0,8.770262146E0,1.599873047E0
1.234660025E1,3.907624054E0,8.760532379E0,1.550326080E0
1.235653925E1,3.845203857E0,8.772357788E0,1.585203552E0
1.236647825E1,3.780089264E0,8.797355804E0,1.623823242E0
1.237641725E1,3.652853851E0,8.803642731E0,1.658700714E0
1.238635625E1,3.545676727E0,8.822653198E0,1.653760986E0
1.239629525E1,3.482358398E0,8.859326935E0,1.637893982E0
1.240623425E1,3.399430847E0,8.897497559E0,1.666933594E0
1.241617325E1,3.333867188E0,8.953780518E0,1.715881805E0
1.242611225E1,3.255729675E0,9.027876434E0,1.700763245E0
1.243605125E1,3.238515472E0,9.082063751E0,1.696122894E0
1.244599025E1,3.220253448E0,9.105564880E0,1.636696472E0
1.245592925E1,3.181933136E0,9.137897644E0,1.568588104E0
1.246586825E1,3.134781189E0,9.130113831E0,1.526375885E0
1.247580725E1,3.065625000E0,9.153165894E0,1.538650360E0
1.248574625E1,2.962489471E0,9.161698151E0,1.595532074E0
1.249568525E1,2.856659546E0,9.161249084E0,1.674867096E0
1.250562425E1,2.715652771E0,9.148824921E0,1.720372467E0
1.251556325E1,2.636317749E0,9.192833405E0,1.701960754E0
1.252550225E1,2.562072144E0,9.242080994E0,1.632505188E0
1.253544125E1,2.501448212E0,9.290729828E0,1.597627716E0
1.254538025E1,2.396067352E0,9.323361969E0,1.660047913E0
1.255531925E1,2.234852600E0,9.295070801E0,1.673370209E0
1.256525825E1,2.087259521E0,9.289682007E0,1.686542816E0
1.257519725E1,1.919458466E0,9.313482513E0,1.695224762E0
1.258513625E1,1.780547333E0,9.338630219E0,1.686991882E0
1.259507525E1,1.739981689E0,9.367220764E0,1.741628265E0
1.260501525E1,1.766626282E0,9.409133606E0,1.768272858E0
1.261495325E1,1.797761536E0,9.437873840E0,1.790576477E0
1.262489325E1,1.802850952E0,9.491761780E0,1.769769745E0
1.263483225E1,1.800156555E0,9.555379486E0,1.794468384E0
1.264477125E1,1.860630798E0,9.595945129E0,1.983974304E0
1.265471025E1,1.863325195E0,9.599537659E0,2.086511078E0
1.266464925E1,1.774709473E0,9.523495789E0,1.961670685E0
1.267458825E1,1.689835968E0,9.456734619E0,1.757046204E0
1.268452725E1,1.614841919E0,9.421857147E0,1.669478302E0
1.269446625E1,1.638941803E0,9.354946289E0,1.541644135E0
1.270440525E1,1.722318420E0,9.442065125E0,1.328786774E0
1.271434425E1,1.824256439E0,9.577383728E0,1.259780273E0
1.272428325E1,1.907932434E0,9.596394196E0,1.353635101E0
1.273422225E1,1.866917725E0,9.586963806E0,1.467099152E0
1.274416125E1,1.751208344E0,9.591304779E0,1.514849854E0
1.275410025E1,1.530267792E0,9.473948822E0,1.550924835E0
1.276403925E1,1.228495331E0,9.304351501E0,1.573378143E0
1.277397825E1,9.969268799E-1,9.258846130E0,1.615889740E0
1.278391725E1,9.542655945E-1,9.351353760E0,1.716929626E0
1.279385625E1,9.514215088E-1,9.387279053E0,1.861977997E0
1.280379525E1,8.840615845E-1,9.394913177E0,1.889820099E0
1.281373425E1,7.467970276E-1,9.411378937E0,1.795665894E0
1.282367325E1,6.474037170E-1,9.439819794E0,1.690734100E0
1.283361225E1,7.015910339E-1,9.476942596E0,1.632954254E0
1.284355125E1,8.213420105E-1,9.556576996E0,1.735940094E0
1.285349050E1,8.590635681E-1,9.589807892E0,1.851050720E0
1.286342950E1,8.288264465E-1,9.597591705E0,1.891017609E0
1.287336850E1,8.607101440E-1,9.650132446E0,1.923350372E0
1.288330750E1,9.204359436E-1,9.674831085E0,1.893262939E0
1.289324650E1,9.216334534E-1,9.701924744E0,1.907483368E0
1.290318550E1,8.602610779E-1,9.740544434E0,1.891466675E0
1.291312450E1,8.186476135E-1,9.736951904E0,1.878593445E0
1.292306350E1,8.041278076E-1,9.712552643E0,1.910926208E0
1.293300250E1,7.716453552E-1,9.686955872E0,1.907333679E0
1.294294150E1,6.945556641E-1,9.659113770E0,1.906435547E0
1.295288050E1,6.253994751E-1,9.588909760E0,1.845961304E0
1.296281950E1,6.069877625E-1,9.548493805E0,1.757046204E0
1.297275850E1,5.649252319E-1,9.510921936E0,1.691183167E0
1.298269750E1,4.974156189E-1,9.510772247E0,1.651964722E0
1.299263650E1,4.670288086E-1,9.529633026E0,1.763033752E0
1.300257550E1,4.827461243E-1,9.541159058E0,1.872605896E0
1.301251450E1,5.236111450E-1,9.549391937E0,1.981130219E0
1.302245350E1,5.776487732E-1,9.588909760E0,2.112856293E0
1.303239250E1,5.996530151E-1,9.616602173E0,2.180814972E0
1.304233150E1,6.099815369E-1,9.605824585E0,2.107467499E0
1.305227050E1,6.643185425E-1,9.638007660E0,2.123035126E0
1.306220950E1,7.119195557E-1,9.660011902E0,2.135459290E0
1.307214850E1,6.830296326E-1,9.644743652E0,2.081571350E0
1.308208750E1,6.228547668E-1,9.632768555E0,2.010618896E0
1.309202650E1,5.607339478E-1,9.612710266E0,1.890119476E0
1.310196550E1,5.215155029E-1,9.551786957E0,1.710043945E0
1.311190450E1,4.370910645E-1,9.531728668E0,1.621128845E0
1.312184350E1,4.340972900E-1,9.549242249E0,1.660796356E0
1.313178250E1,4.367916870E-1,9.533524933E0,1.756597137E0
1.314172150E1,4.688250732E-1,9.511071625E0,1.875449982E0
1.315166050E1,5.523513794E-1,9.558672638E0,2.049687653E0
1.316159950E1,6.048921204E-1,9.594747620E0,2.111359406E0
1.317153850E1,6.077362061E-1,9.594448242E0,2.119891663E0
1.318147850E1,6.095324707E-1,9.613758087E0,2.114353180E0
1.319141750E1,6.227050781E-1,9.603728943E0,2.070943451E0
1.320135650E1,6.397695923E-1,9.610165558E0,2.016905823E0
1.321129550E1,6.286926270E-1,9.633067932E0,2.002984772E0
1.322123450E1,6.503974915E-1,9.651928711E0,1.945504303E0
1.323117350E1,6.544390869E-1,9.648336182E0,1.929637299E0
1.324111250E1,6.322851562E-1,9.616901550E0,1.904339905E0
1.325105150E1,5.927673340E-1,9.597591705E0,1.917961578E0
1.326099050E1,5.655239868E-1,9.560169525E0,1.885628815E0
1.327092950E1,5.161267090E-1,9.540111237E0,1.872755585E0
1.328086850E1,4.860392761E-1,9.545949097E0,1.896556091E0
1.329080750E1,5.295986938E-1,9.537416840E0,1.960622864E0
1.330074650E1,5.602848816E-1,9.542506256E0,2.005679169E0
1.331068550E1,5.381309509E-1,9.643396454E0,2.058369598E0
1.332062450E1,5.309458923E-1,9.519454193E0,2.173480225E0
1.333056350E1,5.846841431E-1,9.565109253E0,2.039209442E0
1.334050250E1,6.300398254E-1,9.709708557E0,2.013762360E0
1.335044150E1,4.349954224E-1,9.307644653E0,2.119143219E0
1.336038050E1,7.361691284E-1,9.349557495E0,1.843715973E0
1.337031950E1,1.115929413E0,9.417366486E0,1.629361725E0
1.338025850E1,7.758366394E-1,9.428742828E0,1.851948853E0
1.339019750E1,7.978408813E-1,9.159602509E0,2.754422150E0
1.340013650E1,5.444178772E-1,9.511969757E0,2.382295990E0
1.341007550E1,4.929249573E-1,9.512867889E0,2.374661865E0
1.342001450E1,5.316943359E-1,9.512418823E0,2.023492126E0
1.342995350E1,7.250921631E-1,9.728269958E0,1.863025818E0
1.343989250E1,7.638615417E-1,9.688602448E0,1.615440674E0
1.344983150E1,7.728428650E-1,9.765243073E0,1.176253967E0
1.345977050E1,5.869294739E-1,9.723330231E0,9.250762939E-1
1.346970950E1,4.740641785E-1,9.760153656E0,7.223977661E-1
1.347964850E1,4.385879517E-1,9.740843811E0,7.406597900E-1
1.348958750E1,4.195774841E-1,9.679621124E0,8.457412720E-1
1.349952650E1,4.203259277E-1,9.621541901E0,1.019679565E0
1.350946550E1,2.817141724E-1,9.559720459E0,1.055305481E0
1.351940450E1,1.426533508E-1,9.508377228E0,1.197360077E0
1.352934350E1,5.089416504E-2,9.591005402E0,1.323547668E0
1.353928250E1,1.043330383E-1,9.644893341E0,1.418899384E0
1.354922150E1,1.407073975E-1,9.562265167E0,1.441652069E0
1.355916050E1,5.328918457E-2,9.530531158E0,1.680106201E0
1.356909950E1,-4.610412598E-2,9.638307037E0,1.920506287E0
1.357903850E1,-1.101708984E-1,9.624385986E0,1.952240295E0
1.358897750E1,-1.586700439E-1,9.562564545E0,1.954635315E0
1.359891650E1,-1.448986816E-1,9.633666687E0,1.979932709E0
1.360885550E1,-5.074447632E-2,9.661508789E0,1.935475159E0
1.361879450E1,-1.014889526E-1,9.596394196E0,1.753902740E0
1.362873350E1,-3.490740967E-1,9.506880341E0,1.560804291E0
1.363867250E1,-5.345384216E-1,9.537716217E0,1.550026703E0
1.364861150E1,-7.247927856E-1,9.593400421E0,1.685794373E0
1.365855050E1,-8.599617004E-1,9.572294312E0,1.771715698E0
1.366849050E1,-9.325607300E-1,9.602681122E0,1.889071655E0
1.367842950E1,-9.463320923E-1,9.674980774E0,2.123783569E0
1.368836850E1,-9.997709656E-1,9.695787506E0,2.340383148E0
1.369830750E1,-9.758207703E-1,9.675280151E0,2.405198364E0
1.370824650E1,-9.276210022E-1,9.698182526E0,2.427202606E0
1.371818550E1,-8.982820129E-1,9.733209686E0,2.476599884E0
1.372812450E1,-9.503736877E-1,9.749825134E0,2.497556305E0
1.373806350E1,-1.142274628E0,9.704469452E0,2.439477081E0
1.374800250E1,-1.305435333E0,9.674531708E0,2.417023773E0
1.375794150E1,-1.389560394E0,9.719138947E0,2.368674316E0
1.376788050E1,-1.471739502E0,9.719288635E0,2.417772217E0
1.377781950E1,-1.418001251E0,9.694739685E0,2.415227509E0
1.378775850E1,-1.515448608E0,9.650581512E0,2.286644897E0
1.379769750E1,-1.541793823E0,9.520352325E0,2.146985321E0
1.380763650E1,-1.546733551E0,9.494456177E0,2.190395050E0
1.381757550E1,-1.526675262E0,9.515861664E0,2.291135559E0
1.382751450E1,-1.524729309E0,9.494605865E0,2.127825165E0
1.383745350E1,-1.702110443E0,9.401050415E0,1.939666443E0
1.384739300E1,-1.851799164E0,9.379944305E0,1.828597412E0
1.385733200E1,-1.925146637E0,9.364825745E0,1.789828033E0
1.386727100E1,-1.974992981E0,9.345964966E0,1.777852936E0
1.387721000E1,-1.946252747E0,9.305698700E0,1.805844727E0
1.388714900E1,-1.916464691E0,9.253457336E0,1.803749084E0
1.389708800E1,-1.992207184E0,9.222322083E0,1.793719940E0
1.390702700E1,-2.059267731E0,9.180708618E0,1.818119202E0
1.391696600E1,-1.961221619E0,9.170829163E0,1.883233795E0
1.392690500E1,-1.982477417E0,9.150920563E0,1.971101074E0
1.393684400E1,-2.142644348E0,9.149573364E0,2.024689636E0
1.394678300E1,-2.275268555E0,9.155411224E0,2.040556641E0
1.395672200E1,-2.361040192E0,9.111702118E0,2.132315826E0
1.396666100E1,-2.541115723E0,9.010063477E0,2.144141235E0
1.397660000E1,-2.746488647E0,8.912915497E0,2.079475708E0
1.398653900E1,-2.949017487E0,8.877139893E0,1.966460724E0
1.399647800E1,-3.057990875E0,8.933273163E0,1.892813873E0
1.400641700E1,-3.172502747E0,8.953630829E0,1.858535156E0
1.401635600E1,-3.154091034E0,8.904233551E0,1.824106750E0
1.402629500E1,-3.287164307E0,8.839867401E0,1.815275116E0
1.403623400E1,-3.474424896E0,8.762178955E0,1.790576477E0
1.404617300E1,-3.528163147E0,8.724906464E0,1.716181183E0
1.405611200E1,-3.580703888E0,8.687783661E0,1.658700714E0
1.406605100E1,-3.740421753E0,8.673413544E0,1.682501221E0
1.407599000E1,-4.020639038E0,8.708740082E0,1.707199860E0
1.408592900E1,-4.234244843E0,8.680897980E0,1.705104218E0
1.409586800E1,-4.372856598E0,8.633596344E0,1.701661377E0
1.410580800E1,-4.481680298E0,8.562045135E0,1.643133087E0
1.411574700E1,-4.599485321E0,8.483907623E0,1.600322113E0
1.412568600E1,-4.612807617E0,8.436905365E0,1.595083008E0
1.413562500E1,-4.507277069E0,8.391699371E0,1.795665894E0
1.414556400E1,-4.405638428E0,8.356672211E0,1.856289825E0
1.415550300E1,-4.273912354E0,8.317154388E0,1.768123169E0
1.416544200E1,-4.351002045E0,8.352780304E0,2.007625122E0
1.417538100E1,-4.520299988E0,8.265511780E0,2.141446838E0
1.418532000E1,-4.651427307E0,8.181536407E0,2.240091705E0
1.419525900E1,-4.752616882E0,8.102800140E0,2.398312683E0
1.420519800E1,-4.880750427E0,8.065527649E0,2.601140900E0
1.421513700E1,-4.992118835E0,8.045768738E0,2.694247284E0
1.422507600E1,-5.067561951E0,7.949668579E0,2.658022614E0
1.423501500E1,-5.127287750E0,7.848329315E0,2.570903778E0
1.424495400E1,-5.153333588E0,7.796986084E0,2.463427277E0
1.425489300E1,-5.206772461E0,7.803722076E0,2.392175446E0
1.426483200E1,-5.351072388E0,7.791297913E0,2.289938049E0
1.427477100E1,-5.502257996E0,7.752378845E0,2.088157654E0
1.428471000E1,-5.680237885E0,7.605683899E0,2.330204315E0
1.429464900E1,-5.830525360E0,7.508984985E0,2.504891052E0
1.430458800E1,-5.886209564E0,7.483687592E0,2.516267395E0
1.431452700E1,-5.980513458E0,7.464228058E0,2.483186188E0
1.432446600E1,-6.109395447E0,7.439230042E0,2.405647430E0
1.433440500E1,-6.223458252E0,7.414082336E0,2.339634705E0
1.434434400E1,-6.297254791E0,7.350913696E0,2.264191589E0
1.435428300E1,-6.353687439E0,7.322023773E0,2.203118591E0
1.436422200E1,-6.351591797E0,7.296427002E0,2.162253571E0
1.437416100E1,-6.302793274E0,7.265591125E0,2.111209717E0
1.438410000E1,-6.327940979E0,7.171885986E0,2.138153687E0
1.439403900E1,-6.353837128E0,7.084767151E0,2.232906647E0
1.440397800E1,-6.374494171E0,7.046297150E0,2.214345245E0
1.441391700E1,-6.464457092E0,7.046446838E0,2.252964935E0
1.442385600E1,-6.481671295E0,7.045997772E0,2.330952759E0
1.443379500E1,-6.477779388E0,6.971153412E0,2.343676300E0
1.444373400E1,-6.533164215E0,6.863227844E0,2.238594818E0
1.445367300E1,-6.536607056E0,6.745871887E0,2.064656525E0
1.446361200E1,-6.494544525E0,6.707252197E0,2.029779053E0
1.447355100E1,-6.510411530E0,6.631958771E0,1.998045044E0
1.448349100E1,-6.640041962E0,6.588399353E0,1.984573059E0
1.449343000E1,-6.760840759E0,6.546187134E0,1.927391968E0
1.450336900E1,-6.829398193E0,6.530469818E0,1.865121460E0
1.451330800E1,-6.953340454E0,6.438411255E0,1.871857452E0
1.452324700E1,-7.074139252E0,6.313271484E0,1.947300568E0
1.453318600E1,-7.170389099E0,6.229445801E0,1.942959595E0
1.454312500E1,-7.273824005E0,6.142925720E0,1.917213135E0
1.455306400E1,-7.348967743E0,6.118825836E0,1.931134186E0
1.456300300E1,-7.347021790E0,6.023623810E0,1.768123169E0
1.457294200E1,-7.491022339E0,5.885012054E0,1.751507721E0
1.458288100E1,-7.510032806E0,5.860912170E0,1.918560333E0
1.459282000E1,-7.464527435E0,5.852679291E0,1.935624847E0
1.460275900E1,-7.561525726E0,5.711672516E0,1.745969238E0
1.461269800E1,-7.594307556E0,5.582191772E0,1.506317596E0
1.462263700E1,-7.654332733E0,5.551655273E0,1.376836853E0
1.463257600E1,-7.813601532E0,5.514382782E0,1.361867981E0
1.464251500E1,-7.938741302E0,5.521867218E0,1.477727051E0
1.465245400E1,-7.989186401E0,5.499563599E0,1.534309387E0
1.466239300E1,-8.022866364E0,5.382207642E0,1.523831177E0
1.467233200E1,-8.164621582E0,5.276826782E0,1.477727051E0
1.468227100E1,-8.285869446E0,5.195845184E0,1.237925720E0
1.469221000E1,-8.331823883E0,5.104684753E0,1.115180969E0
1.470214900E1,-8.349337463E0,5.084925842E0,9.101074219E-1
1.471208800E1,-8.388256531E0,5.003944244E0,8.048762512E-1
1.472202700E1,-8.397088165E0,4.958887939E0,7.203021240E-1
1.473196600E1,-8.486901398E0,4.990621948E0,7.315287781E-1
1.474190500E1,-8.547675018E0,4.962480469E0,7.990383911E-1
1.475184400E1,-8.570128326E0,4.892126770E0,8.657995605E-1
1.476178300E1,-8.627159729E0,4.774920502E0,8.479866028E-1
1.477172200E1,-8.645421753E0,4.733007660E0,7.325765991E-1
1.478166100E1,-8.690478058E0,4.690945129E0,6.747967529E-1
1.479160000E1,-8.746311951E0,4.656067657E0,6.020480347E-1
1.480153900E1,-8.746761017E0,4.647685089E0,5.330415344E-1
1.481147800E1,-8.708740082E0,4.559518433E0,5.358856201E-1
1.482141700E1,-8.592731323E0,4.514013062E0,5.737568665E-1
1.483135600E1,-8.474177856E0,4.467160492E0,6.373745728E-1
1.484129500E1,-8.424032135E0,4.429139557E0,6.472540283E-1
1.485123412E1,-8.481362915E0,4.371958466E0,6.703060913E-1
1.486117412E1,-8.496182098E0,4.352798309E0,6.307882690E-1
1.487111313E1,-8.397836609E0,4.410877533E0,5.367837524E-1
1.488105213E1,-8.468190308E0,4.361779633E0,6.605763245E-1
1.489099113E1,-8.543184357E0,4.203259277E0,6.897656250E-1
1.490093012E1,-8.464448090E0,4.176015930E0,6.873706055E-1
1.491086912E1,-8.475375366E0,4.115841064E0,6.466552734E-1
1.492080812E1,-8.471333771E0,4.058061218E0,6.391708374E-1
1.493074713E1,-8.512498169E0,3.952680359E0,6.596781921E-1
1.494068613E1,-8.653355255E0,3.826492767E0,6.373745728E-1
1.495062512E1,-8.767418060E0,3.743714905E0,6.059399414E-1
1.496056412E1,-8.900641022E0,3.660487976E0,4.171824646E-1
1.497050312E1,-8.938063202E0,3.487597504E0,5.149291992E-2
1.498044213E1,-9.002429352E0,3.358116760E0,-3.125500488E-1
1.499038113E1,-9.187145233E0,3.207080841E0,-5.089416504E-1
1.500032013E1,-9.256750488E0,3.060834961E0,-4.876858521E-1
1.501025912E1,-9.229357452E0,2.963537292E0,-2.746788025E-1
1.502019812E1,-9.259444885E0,2.884501648E0,-3.502716064E-2
1.503013712E1,-9.353599091E0,2.833906860E0,-8.951385498E-2
1.504007613E1,-9.478289795E0,2.727178802E0,-2.761756897E-1
1.505001513E1,-9.621841278E0,2.618654480E0,-3.832031250E-1
1.505995412E1,-9.681567078E0,2.495610352E0,-2.993774414E-1
1.506989312E1,-9.682914276E0,2.440674591E0,-3.382965088E-1
1.507983212E1,-9.750274200E0,2.346670074E0,-3.165916443E-1
1.508977112E1,-9.699080658E0,2.268382874E0,-2.824626160E-1
1.509971013E1,-9.557325439E0,2.199376373E0,-3.309617615E-1
1.510964913E1,-9.417665863E0,2.135608978E0,-3.864962769E-1
1.511958812E1,-9.356742554E0,2.070644073E0,-4.706213379E-1
1.512952712E1,-9.454638977E0,1.979633331E0,-5.474116516E-1
1.513946612E1,-9.522447968E0,1.952839050E0,-5.399272156E-1
1.514940513E1,-9.537865906E0,1.938768311E0,-5.758525085E-1
1.515934413E1,-9.603579254E0,1.881138153E0,-6.801855469E-1
1.516928312E1,-9.598040771E0,1.827848969E0,-7.135661316E-1
1.517922212E1,-9.544152832E0,1.828896790E0,-5.828878784E-1
1.518916212E1,-9.534872131E0,1.786085815E0,-4.674778748E-1
1.519910113E1,-9.537416840E0,1.696571960E0,-4.623884583E-1
1.520904013E1,-9.504335632E0,1.670077057E0,-5.123844910E-1
1.521897912E1,-9.477990417E0,1.652413788E0,-4.703219604E-1
1.522891812E1,-9.569450226E0,1.551074524E0,-4.555027771E-1
1.523885712E1,-9.698481903E0,1.476230164E0,-5.189707947E-1
1.524879613E1,-9.654922485E0,1.411115570E0,-6.310876465E-1
1.525873513E1,-9.560618591E0,1.356628876E0,-7.556286621E-1
1.526867413E1,-9.426796875E0,1.286125488E0,-6.854246521E-1
1.527861312E1,-9.483828278E0,1.215472412E0,-4.505630493E-1
1.528855212E1,-9.509574738E0,1.098415833E0,-2.070195007E-1
1.529849112E1,-9.440418549E0,9.318122864E-1,-3.239263916E-1
1.530843013E1,-9.626781006E0,7.902067566E-1,-5.254074097E-1
1.531836913E1,-9.833501129E0,7.698490906E-1,-5.372328186E-1
1.532830812E1,-9.920170898E0,7.116201782E-1,-4.644841003E-1
1.533824712E1,-1.003094055E1,6.426136780E-1,-3.330574036E-1
1.534818612E1,-9.953102417E0,6.074368286E-1,-2.065704346E-1
1.535812512E1,-9.856403503E0,5.243595886E-1,-1.453477478E-1
1.536806413E1,-9.840087433E0,4.408332825E-1,-2.161505127E-1
1.537800313E1,-9.914782104E0,3.588038635E-1,-2.408491516E-1
1.538794212E1,-9.930499420E0,2.814147949E-1,-1.407073975E-1
1.539788112E1,-9.875563660E0,2.567161560E-1,-9.220825195E-2
1.540782012E1,-9.976902924E0,2.106120300E-1,-8.187973022E-2
1.541775913E1,-9.939630432E0,1.887574768E-1,-1.534309387E-1
1.542769813E1,-9.793085175E0,1.204994202E-1,-2.231858826E-1
1.543763712E1,-9.726773071E0,8.023315430E-2,-2.710862732E-1
1.544757612E1,-9.742939453E0,6.391708374E-2,-2.685415649E-1
1.545751512E1,-9.714348907E0,9.131011963E-3,-1.851649475E-1
1.546745412E1,-9.666598206E0,2.155517578E-2,-1.481918335E-2
1.547739313E1,-9.683063965E0,1.203497314E-1,1.525328064E-1
1.548733213E1,-9.719438324E0,6.062393188E-2,1.184037781E-1
1.549727112E1,-9.617949371E0,2.963836670E-2,6.032455444E-2
1.550721012E1,-9.559870148E0,-1.392105103E-2,-3.592529297E-3
1.551714912E1,-9.520651703E0,-9.220825195E-2,2.948867798E-2
1.552708913E1,-9.556277618E0,-1.442999268E-1,1.212478638E-1
1.553702813E1,-9.647138672E0,-1.275347900E-1,8.771759033E-2
1.554696712E1,-9.696386261E0,-1.288819885E-1,7.020401001E-2
1.555690612E1,-9.705816650E0,-1.178050232E-1,1.245410156E-1
1.556684512E1,-9.700577545E0,-9.744735718E-2,1.371148682E-1
1.557678413E1,-9.685758362E0,-8.412506104E-2,2.330653381E-1
1.558672313E1,-9.636211395E0,-1.745370483E-1,2.429447937E-1
1.559666212E1,-9.629325714E0,-2.552192688E-1,2.249821472E-1
1.560660112E1,-9.614057465E0,-3.564088440E-1,6.586303711E-3
1.561654012E1,-9.619146881E0,-3.998185730E-1,-8.158035278E-2
1.562647912E1,-9.678722992E0,-3.861968994E-1,5.688171387E-3
1.563641813E1,-9.697733459E0,-3.930825806E-1,9.370513916E-2
1.564635713E1,-9.692344666E0,-4.363426208E-1,1.441502380E-1
1.565629612E1,-9.566007385E0,-4.679269409E-1,4.640350342E-2
1.566623512E1,-9.516909485E0,-4.816983032E-1,-1.347198486E-2
1.567617412E1,-9.530980225E0,-4.694238281E-1,3.787124634E-2
1.568611313E1,-9.597891083E0,-4.670288086E-1,7.649093628E-2
1.569605213E1,-9.627080383E0,-4.644841003E-1,4.939727783E-2
1.570599112E1,-9.653874664E0,-4.400848389E-1,1.212478638E-1
1.571593012E1,-9.630373535E0,-4.525090027E-1,1.603166199E-1
1.572586912E1,-9.685908051E0,-4.887336731E-1,9.310638428E-2
1.573580812E1,-9.723180542E0,-5.025050354E-1,1.068777466E-1
1.574574713E1,-9.734856262E0,-5.095404053E-1,6.361770630E-2
1.575568613E1,-9.760153656E0,-5.734574890E-1,-1.930984497E-2
1.576562512E1,-9.762249298E0,-5.827381897E-1,1.422042847E-2
1.577556412E1,-9.769584045E0,-6.194119263E-1,1.534309387E-1
1.578550312E1,-9.797725525E0,-5.538482666E-1,2.603086853E-1
1.579544213E1,-9.910291443E0,-5.556445312E-1,2.019300842E-1
1.580538113E1,-9.846074982E0,-5.878276062E-1,1.266366577E-1
1.581532013E1,-9.751322021E0,-5.960604858E-1,-2.874023438E-2
1.582525912E1,-9.680369568E0,-6.174659729E-1,-1.348695374E-1
1.583519812E1,-9.653575287E0,-6.418652344E-1,-1.001417542E-1
1.584513813E1,-9.694290619E0,-6.366261292E-1,-6.631210327E-2
1.585507937E1,-9.708511047E0,-5.924679565E-1,-1.318757629E-1
1.586501837E1,-9.756561127E0,-5.804928589E-1,-1.007405090E-1
1.587495737E1,-9.699529724E0,-5.653742981E-1,6.556365967E-2
1.588489638E1,-9.658515015E0,-5.092410278E-1,2.005828857E-1
1.589483538E1,-9.675878906E0,-5.258564758E-1,2.803669739E-1
1.590477437E1,-9.721084900E0,-5.361849976E-1,1.769320679E-1
1.591471337E1,-9.765392761E0,-5.710624695E-1,-2.544708252E-3
1.592465237E1,-9.738149414E0,-5.990542603E-1,-1.389111328E-1
1.593459138E1,-9.681417389E0,-6.069877625E-1,-2.041754150E-1
1.594453038E1,-9.731712799E0,-5.483097839E-1,-1.390608215E-1
1.595446938E1,-9.763746185E0,-4.963677979E-1,-5.613327026E-2
1.596440837E1,-9.710906067E0,-4.499642944E-1,1.347198486E-2
1.597434737E1,-9.697583771E0,-4.137396240E-1,1.407073975E-2
1.598428637E1,-9.725126495E0,-4.409829712E-1,3.502716064E-2
1.599422538E1,-9.726324005E0,-5.138813782E-1,-2.903961182E-2
1.600416438E1,-9.820777588E0,-4.740641785E-1,-1.160087585E-1
1.601410337E1,-9.953850861E0,-4.508624268E-1,-1.657054138E-1
1.602404237E1,-1.014305740E1,-4.459226990E-1,-2.005828857E-1
1.603398137E1,-1.032223480E1,-4.558021545E-1,-2.526745605E-1
1.604392037E1,-1.038390656E1,-4.113446045E-1,-2.053729248E-1
1.605385938E1,-1.029005173E1,-3.501219177E-1,-4.909790039E-2
1.606379838E1,-1.003662872E1,-3.061134338E-1,5.224136353E-2
1.607373737E1,-9.854457550E0,-2.134561157E-1,2.080673218E-2
1.608367637E1,-9.755662994E0,-1.184037781E-1,-8.143066406E-2
1.609361537E1,-9.641001434E0,-1.152603149E-2,-1.618135071E-1
1.610355438E1,-9.608818359E0,1.028361511E-1,-2.103126526E-1
1.611349338E1,-9.612710266E0,2.466870117E-1,-1.091230774E-1
1.612343237E1,-9.529932404E0,3.911366272E-1,9.744735718E-2
1.613337137E1,-9.506880341E0,5.303471375E-1,2.296224976E-1
1.614331137E1,-9.553882599E0,6.191125488E-1,2.746788025E-1
1.615325038E1,-9.325008545E0,7.417076111E-1,2.601589966E-1
1.616318938E1,-9.229207764E0,7.807763672E-1,2.333647156E-1
1.617312837E1,-9.443562012E0,8.295748901E-1,2.424957275E-1
1.618306737E1,-9.520651703E0,9.247769165E-1,1.591191101E-1
1.619300637E1,-9.475894775E0,9.848020935E-1,1.035845947E-1
1.620294538E1,-9.493408356E0,1.095272369E0,1.363664246E-1
1.621288438E1,-9.619745636E0,1.172661438E0,2.154020691E-1
1.622282338E1,-9.645342407E0,1.293759613E0,1.785786438E-1
1.623276237E1,-9.607620850E0,1.296603699E0,1.850152588E-1
1.624270137E1,-9.760003967E0,1.299148407E0,2.963836670E-1
1.625264037E1,-9.777517548E0,1.416953430E0,2.353106689E-1
1.626257938E1,-9.773775330E0,1.505269775E0,1.363664246E-1
1.627251838E1,-9.704020386E0,1.553619232E0,5.733078003E-2
1.628245737E1,-9.628876648E0,1.604812775E0,-1.035845947E-1
1.629239637E1,-9.619446259E0,1.663490753E0,-2.517764282E-1
1.630233537E1,-9.624236298E0,1.712438965E0,-2.601589966E-1
1.631227437E1,-9.649234314E0,1.791773987E0,-1.502874756E-1
1.632221338E1,-9.654473419E0,1.926942902E0,-1.119671631E-1
1.633215238E1,-9.663005676E0,2.012864227E0,-6.706054688E-2
1.634209137E1,-9.703421631E0,2.077380066E0,-5.957611084E-2
1.635203037E1,-9.665999451E0,2.195783844E0,-1.184037781E-1
1.636196937E1,-9.552236023E0,2.287243652E0,-2.128573608E-1
1.637190838E1,-9.442813568E0,2.293530579E0,-2.583627319E-1
1.638184738E1,-9.149423676E0,2.430645447E0,-2.908451843E-1
1.639178637E1,-9.198072510E0,2.646496582E0,-3.231779480E-1
1.640172537E1,-9.215436401E0,2.696492615E0,-3.793112183E-1
