"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.732917375E0,2.725382538E0,5.818400574E-1,9.228459320E0,9.640057534E0
9.742856375E0,3.873045959E0,6.698570251E-1,1.345297440E1,1.401540986E1
9.752794375E0,7.059320068E-1,2.874023438E-1,1.306932220E1,1.309152867E1
9.762733375E0,-5.631589050E0,3.947291565E-1,9.095236359E0,1.070485548E1
9.772672375E0,-2.122586060E0,8.114625549E-1,9.012308807E0,9.294382879E0
9.782611375E0,2.886896667E0,-5.897735596E-2,9.267528076E0,9.706942224E0
9.792550375E0,2.804268494E0,1.447489929E-1,1.025697052E1,1.063439318E1
9.802489375E0,5.324427795E-1,4.001179504E-1,1.018841309E1,1.021015920E1
9.812428375E0,-1.807940369E0,6.095324707E-1,8.383765869E0,8.598122374E0
9.822367375E0,-1.656156006E0,3.487747192E-1,1.035247192E1,1.048990808E1
9.832306375E0,1.521136780E0,1.324745178E-1,1.169473068E1,1.179398713E1
9.842245375E0,1.194066925E0,3.041674805E-1,9.658215637E0,9.736500551E0
9.852184375E0,-2.465373230E-1,5.102888489E-1,8.078400879E0,8.098255128E0
9.862123375E0,-7.165599060E-1,3.490740967E-1,9.516460419E0,9.549781658E0
9.872062375E0,1.784289551E-1,2.636018372E-1,1.140807678E1,1.141251676E1
9.882001375E0,6.738986206E-1,3.034190369E-1,1.049302963E1,1.051902435E1
9.891939375E0,5.972579956E-2,3.643423462E-1,8.770561523E0,8.778329109E0
9.901878375E0,-2.348616028E-1,3.707789612E-1,9.224717102E0,9.235152550E0
9.911817375E0,4.415817261E-2,2.957849121E-1,1.065349594E1,1.065769273E1
9.921756375E0,2.701881409E-1,2.930905151E-1,1.035621414E1,1.036388320E1
9.931695375E0,-3.427871704E-2,3.845503235E-1,9.074279938E0,9.082489217E0
9.941634375E0,-7.783813477E-2,3.552113342E-1,8.918154602E0,8.925565269E0
9.951573375E0,1.330732727E-1,3.264710999E-1,9.949809265E0,9.956053249E0
9.961512375E0,2.692900085E-1,3.146456909E-1,1.045336212E1,1.046156292E1
9.971451375E0,-1.892065430E-1,3.541635132E-1,9.954748993E0,9.962843892E0
9.981390375E0,-1.010398865E-1,5.146298218E-1,9.299711151E0,9.314487662E0
9.991329375E0,-2.824626160E-1,2.921923828E-1,1.012973511E1,1.013788414E1
1.000126837E1,-7.849676514E-1,5.264552307E-1,1.063987427E1,1.068177203E1
1.001120737E1,-1.143921204E0,1.071172485E0,1.012823822E1,1.024876459E1
1.002114537E1,-1.515747986E0,1.548978882E0,9.792336731E0,1.002929141E1
1.003108437E1,-3.463796997E-1,1.535806274E0,1.031460068E1,1.043406282E1
1.004102338E1,1.135538635E0,9.945318604E-1,1.010368927E1,1.021582490E1
1.005096238E1,1.657353516E0,1.145118713E-1,9.688003693E0,9.829412454E0
1.006090138E1,1.472637634E0,-7.432044983E-1,9.301806793E0,9.446937289E0
1.007084038E1,4.517605591E-1,-1.089135132E0,9.698930969E0,9.770341083E0
1.008077938E1,-1.451980591E-1,-5.674699402E-1,1.037253021E1,1.038905615E1
1.009071838E1,1.784289551E-1,1.109193420E-1,1.080737595E1,1.080941788E1
1.010065738E1,-1.032852173E-2,4.343966675E-1,1.030023056E1,1.030939168E1
1.011059638E1,8.622070312E-2,6.572831726E-1,1.011880783E1,1.014049935E1
1.012053537E1,7.352709961E-1,5.710624695E-1,1.036609360E1,1.040781592E1
1.013047437E1,1.859882355E0,2.032772827E-1,1.163470551E1,1.178417822E1
1.014041337E1,1.725761261E0,1.007405090E-1,1.152408554E1,1.165302313E1
1.015035237E1,1.467398529E0,5.315446472E-1,1.074016571E1,1.085296999E1
1.016029037E1,1.287772064E0,6.836283875E-1,1.047701294E1,1.057797262E1
1.017022937E1,1.165326691E0,3.873944092E-1,1.073777069E1,1.080776481E1
1.018016837E1,3.974235535E-1,-2.354603577E-1,1.113459549E1,1.114417353E1
1.019010737E1,-3.198847961E-1,-7.041357422E-1,1.172631500E1,1.175179122E1
1.020004637E1,-6.306385803E-1,-5.980064392E-1,1.178095139E1,1.181296458E1
1.020998537E1,-7.309300232E-1,-1.504371643E-1,1.123788071E1,1.126263081E1
1.021992437E1,-5.608836365E-1,4.248165894E-1,1.083327209E1,1.085609708E1
1.022986337E1,-2.288740540E-1,8.622070313E-1,1.184217407E1,1.187572613E1
1.023980237E1,3.442840576E-3,8.665480042E-1,1.376567413E1,1.379292216E1
1.024974137E1,-3.965254211E-1,6.673123169E-1,1.477218109E1,1.479256139E1
1.025968037E1,-1.065933380E0,6.891668701E-1,1.423060730E1,1.428710429E1
1.026961938E1,-1.125958557E0,8.860075378E-1,1.368559067E1,1.376038459E1
1.027955838E1,-6.887178040E-1,9.716294861E-1,1.344025085E1,1.349291440E1
1.028949638E1,-1.362167358E-1,9.629475403E-1,1.319536011E1,1.323115079E1
1.029943538E1,1.580712891E-1,1.009800110E0,1.272743317E1,1.276840780E1
1.030937438E1,1.140628052E-1,8.833131409E-1,1.243419296E1,1.246605018E1
1.031931338E1,-3.876937866E-1,6.610253906E-1,1.260393997E1,1.262721521E1
1.032925238E1,-1.154698792E0,4.610412598E-1,1.297591644E1,1.303534794E1
1.033919138E1,-1.874402161E0,5.530998230E-1,1.338471634E1,1.352663795E1
1.034913038E1,-2.329306183E0,7.939489746E-1,1.396865204E1,1.418376755E1
1.035906937E1,-2.388582916E0,9.184899902E-1,1.444106964E1,1.466606439E1
1.036900837E1,-2.407443695E0,8.819659424E-1,1.439242081E1,1.461900906E1
1.037894737E1,-2.491868134E0,8.890013123E-1,1.400637360E1,1.425406017E1
1.038888637E1,-2.432441711E0,9.892927551E-1,1.372495880E1,1.397390307E1
1.039882537E1,-2.326162720E0,8.467890930E-1,1.338935669E1,1.361627546E1
1.040876437E1,-2.312690735E0,4.104464722E-1,1.297876053E1,1.318958792E1
1.041870237E1,-2.140249329E0,2.182461548E-1,1.265408569E1,1.283566061E1
1.042864137E1,-1.794618073E0,3.011737061E-1,1.220127731E1,1.233622826E1
1.043858037E1,-1.474733276E0,3.683839417E-1,1.157872192E1,1.167807117E1
1.044851937E1,-1.145268402E0,4.604425049E-1,1.104418350E1,1.111294903E1
1.045845837E1,-8.000862122E-1,5.601351929E-1,1.099089432E1,1.103420352E1
1.046839737E1,-8.069718933E-1,7.770341492E-1,1.079659836E1,1.085456226E1
1.047833637E1,-1.159039764E0,1.036444702E0,1.071801178E1,1.083020624E1
1.048827537E1,-1.492695923E0,1.117875366E0,1.069855225E1,1.085987139E1
1.049821437E1,-1.448388062E0,1.066382446E0,1.028421387E1,1.044030911E1
1.050815338E1,-9.041198730E-1,1.033600616E0,9.433832245E0,9.533255153E0
1.051809238E1,-2.637515259E-1,1.117725677E0,8.080795898E0,8.161993501E0
1.052803138E1,6.271957397E-2,1.218316498E0,6.696474609E0,6.806687963E0
1.053797038E1,6.271957397E-2,1.201401672E0,5.831423492E0,5.954225363E0
1.054790838E1,-8.921447754E-2,1.102457428E0,5.498366089E0,5.608511500E0
1.055784738E1,-3.993695068E-1,8.509803772E-1,5.254074097E0,5.337504868E0
1.056778638E1,-6.243516541E-1,7.622149658E-1,4.971910858E0,5.068597856E0
1.057772538E1,-5.194198608E-1,8.765771484E-1,4.774920502E0,4.882422584E0
1.058766438E1,-4.730163574E-1,1.147214355E0,4.489464111E0,4.657803480E0
1.059760337E1,-5.809419250E-1,1.351539459E0,4.184248810E0,4.435323047E0
1.060754237E1,-8.719367981E-1,1.381028137E0,4.125421143E0,4.436959781E0
1.061748137E1,-1.018631744E0,1.441203003E0,4.271217957E0,4.621469416E0
1.062742037E1,-9.913883972E-1,1.480122070E0,4.850363617E0,5.167169391E0
1.063735937E1,-1.050814819E0,1.322799225E0,5.213807831E0,5.480675293E0
1.064729837E1,-9.297166443E-1,1.095571747E0,5.469176788E0,5.654780741E0
1.065723737E1,-8.640032959E-1,9.110055542E-1,5.373974762E0,5.518698901E0
1.066717637E1,-9.539662170E-1,8.318202209E-1,4.702171783E0,4.869537545E0
1.067711437E1,-9.132508850E-1,9.916877747E-1,4.332141266E0,4.537060697E0
1.068705337E1,-7.846682739E-1,1.327589264E0,4.618944855E0,4.869584081E0
1.069699237E1,-8.024812317E-1,1.613045654E0,5.092859344E0,5.402139272E0
1.070693137E1,-9.033714294E-1,1.820514221E0,5.109774170E0,5.499103930E0
1.071687037E1,-9.421408081E-1,2.008074188E0,4.960684204E0,5.434002118E0
1.072680937E1,-8.797206116E-1,1.989063721E0,5.059927826E0,5.507554125E0
1.073674821E1,-6.990463257E-1,1.716031494E0,5.775439911E0,6.065404852E0
1.074668721E1,-5.752537537E-1,1.188229065E0,7.105124817E0,7.226728434E0
1.075662621E1,-6.869215393E-1,7.354206848E-1,7.747139740E0,7.812226247E0
1.076656521E1,-1.120270386E0,7.445516968E-1,7.250771942E0,7.374486879E0
1.077650421E1,-1.404229889E0,1.159488831E0,6.586453400E0,6.833567466E0
1.078644321E1,-1.084045715E0,1.447938995E0,6.819818115E0,7.055607810E0
1.079638121E1,-8.412506104E-1,1.386716309E0,7.157964935E0,7.339424141E0
1.080632021E1,-5.836363220E-1,1.158890076E0,7.365134125E0,7.478559904E0
1.081625921E1,-4.430786133E-1,1.117725677E0,7.215295715E0,7.314787872E0
1.082619821E1,-5.267546082E-1,1.235979767E0,7.010671234E0,7.138251015E0
1.083613721E1,-7.532336426E-1,1.308129730E0,7.275769958E0,7.430706077E0
1.084607621E1,-1.031205597E0,1.281634827E0,7.811805267E0,7.983124347E0
1.085601521E1,-1.112486572E0,1.397793274E0,8.148006134E0,8.341549998E0
1.086595421E1,-9.422904968E-1,1.455573120E0,8.483907623E0,8.659289408E0
1.087589321E1,-7.444020081E-1,1.410965881E0,8.513096924E0,8.661280408E0
1.088583221E1,-5.785469055E-1,1.427731018E0,8.167914734E0,8.311916956E0
1.089577121E1,-4.336482239E-1,1.565444641E0,7.476053467E0,7.650493000E0
1.090571021E1,-4.605921936E-1,1.504221954E0,6.998546448E0,7.173177904E0
1.091564921E1,-5.923182678E-1,1.102756805E0,7.010820923E0,7.121693866E0
1.092558821E1,-7.309300232E-1,6.523434448E-1,7.244934082E0,7.310874128E0
1.093552621E1,-8.655001831E-1,3.812571716E-1,7.658973083E0,7.717144309E0
1.094546521E1,-1.048419800E0,1.308279419E-1,7.831564178E0,7.902512101E0
1.095540421E1,-1.191372528E0,1.287322998E-2,7.783065033E0,7.873730725E0
1.096534321E1,-1.274749146E0,4.730163574E-2,7.983498230E0,8.084767580E0
1.097528221E1,-1.235381012E0,1.104702759E-1,8.265811157E0,8.358349359E0
1.098522121E1,-1.008752289E0,2.338137817E-1,8.631201324E0,8.693094177E0
1.099516021E1,-8.146060181E-1,1.544787598E-1,9.069789276E0,9.107608038E0
1.100509921E1,-7.644602966E-1,7.035369873E-2,8.859626312E0,8.892824500E0
1.101503821E1,-7.018904114E-1,1.312770081E-1,8.617579651E0,8.647112977E0
1.102497721E1,-5.638774109E-1,3.635939026E-1,8.036787415E0,8.064744894E0
1.103491621E1,-3.002755737E-1,5.011578369E-1,7.465575256E0,7.488400263E0
1.104485521E1,-1.112187195E-1,3.022215271E-1,7.302713928E0,7.309811090E0
1.105479321E1,-1.862127686E-1,-3.547622681E-2,7.413782959E0,7.416206006E0
1.106473221E1,-5.369334412E-1,-1.115180969E-1,7.631130981E0,7.650810013E0
1.107467121E1,-8.848100281E-1,-1.338217163E-1,7.780220947E0,7.831515500E0
1.108461021E1,-1.192570038E0,-6.062393188E-1,7.949069824E0,8.060859785E0
1.109454921E1,-1.233285370E0,-1.231489105E0,8.463549957E0,8.641136274E0
1.110448821E1,-1.384470978E0,-1.616638184E0,8.461454315E0,8.725049457E0
1.111442721E1,-1.591041412E0,-1.840722198E0,8.433911591E0,8.777843454E0
1.112436621E1,-1.759740601E0,-1.858086090E0,8.487649841E0,8.865064621E0
1.113430521E1,-1.839824066E0,-1.785936127E0,8.479716339E0,8.858900024E0
1.114424421E1,-1.768572235E0,-1.699416046E0,8.740324402E0,9.077947637E0
1.115418321E1,-1.570084991E0,-1.331481171E0,9.026978302E0,9.258744313E0
1.116412221E1,-1.307381287E0,-1.088536377E0,9.441765747E0,9.593805173E0
1.117406021E1,-8.777746582E-1,-1.596579895E0,1.014650024E1,1.030878377E1
1.118399921E1,-4.064048767E-1,-2.245031433E0,1.048554520E1,1.073088948E1
1.119393821E1,-8.038284302E-2,-2.487527161E0,1.072040680E1,1.100551565E1
1.120387721E1,-4.685256958E-2,-2.598296814E0,1.082249451E1,1.113012708E1
1.121381621E1,-2.936892700E-1,-2.768343201E0,1.079435303E1,1.114755734E1
1.122375521E1,-4.200265503E-1,-2.883154449E0,1.106783432E1,1.144490972E1
1.123369421E1,-5.098397827E-1,-2.826422424E0,1.154459290E1,1.189647954E1
1.124363321E1,-6.171665955E-1,-2.482737122E0,1.157782379E1,1.185710260E1
1.125357221E1,-6.114784241E-1,-1.990710297E0,1.137125336E1,1.156037353E1
1.126351121E1,-5.427713013E-1,-1.573827209E0,1.194590836E1,1.206135395E1
1.127345021E1,-7.896080017E-1,-7.219487000E-1,3.620461212E1,3.622041730E1
1.128338921E1,-5.261558533E-1,2.442171478E0,5.952940796E1,5.958180472E1
1.129332821E1,-2.256108398E0,2.351609802E0,1.720267685E1,1.750863172E1
1.130326621E1,-3.222798157E-1,8.634793854E0,-1.251936584E1,1.521177341E1
1.131320521E1,-2.050735474E-1,7.436984711E0,5.657634888E0,9.346637324E0
1.132314421E1,-1.139131165E-1,-3.778592377E0,3.607992142E1,3.627742364E1
1.133308321E1,-6.360273743E-1,-1.836381226E0,1.807805649E1,1.818221530E1
1.134302221E1,1.811233521E-2,-3.477268982E-1,6.665638733E-1,7.520302185E-1
1.135296121E1,3.667373657E-2,-1.263372803E0,7.719447327E-1,1.480997796E0
1.136290021E1,8.660989380E-1,3.552113342E-1,7.295379181E0,7.355192714E0
1.137283921E1,1.236428833E0,1.438508606E-1,1.206865311E1,1.213267642E1
1.138277821E1,-1.968406677E-1,-5.444178772E-1,1.072265213E1,1.073826829E1
1.139271721E1,6.167175293E-2,5.502557373E-1,7.773484955E0,7.793179911E0
1.140265621E1,4.698728943E-1,1.316811676E0,8.193511505E0,8.311943474E0
1.141259521E1,-2.712359619E-1,4.200265503E-1,1.064825684E1,1.065998897E1
1.142253321E1,-5.897735596E-1,-2.799179077E-2,1.164967438E1,1.166462728E1
1.143247221E1,-2.207908630E-1,4.393363953E-1,1.013751892E1,1.014943619E1
1.144241121E1,-3.047662354E-1,4.981640625E-1,9.329199829E0,9.347460583E0
1.145235021E1,-4.616400146E-1,2.520758057E-1,1.017149826E1,1.018508864E1
1.146228921E1,-5.475613403E-1,2.206411743E-1,1.046638504E1,1.048302064E1
1.147222821E1,-7.249424744E-1,2.365081787E-1,9.726024628E0,9.755871707E0
1.148216721E1,-3.867956543E-1,3.040177917E-1,9.396859131E0,9.409728966E0
1.149210621E1,-2.133064270E-1,3.350033569E-1,9.699080658E0,9.707208275E0
1.150204521E1,-2.118095398E-1,2.891986084E-1,9.846374359E0,9.852897398E0
1.151198421E1,-1.585203552E-1,3.317102051E-1,9.871072998E0,9.877916911E0
1.152192321E1,-1.651066589E-1,2.851570129E-1,9.951156464E0,9.956610352E0
1.153186221E1,-1.185534668E-1,3.138972473E-1,9.967921600E0,9.973567438E0
1.154180021E1,-1.550775146E-1,3.044668579E-1,9.986782379E0,9.992625851E0
1.155173921E1,-1.499880981E-1,3.092568970E-1,1.000579285E1,1.001169450E1
1.156167821E1,-1.618135071E-1,3.056643677E-1,9.955946503E0,9.961951871E0
1.157161721E1,-1.634600830E-1,3.158432007E-1,9.915979614E0,9.922354954E0
1.158155621E1,-1.621128845E-1,3.185375977E-1,9.835896149E0,9.842387913E0
1.159149521E1,-1.395098877E-1,2.993774414E-1,9.927206268E0,9.932699238E0
1.160143421E1,-1.044827271E-1,3.198847961E-1,1.008108627E1,1.008670131E1
1.161137321E1,-1.845661926E-1,3.216810608E-1,1.002809647E1,1.003495202E1
1.162131221E1,-1.564247131E-1,3.179388428E-1,9.887987823E0,9.894334591E0
1.163125121E1,-1.188528442E-1,2.938389587E-1,1.007420059E1,1.007918573E1
1.164119021E1,-1.613644409E-1,3.180885315E-1,1.013677048E1,1.014304365E1
1.165112921E1,-1.697470093E-1,3.487747192E-1,9.908644867E0,9.916234212E0
1.166106721E1,-4.415817261E-2,3.591032410E-1,9.870324554E0,9.876953573E0
1.167100621E1,2.290237427E-1,4.228706360E-1,9.922266541E0,9.933913869E0
1.168094521E1,-6.391708374E-2,3.547622681E-1,9.919272766E0,9.925820564E0
1.169088421E1,-9.505233765E-2,2.945874023E-1,9.825867004E0,9.830741532E0
1.170082321E1,-1.116677856E-1,2.621049500E-1,9.995015259E0,9.999074893E0
1.171076221E1,-1.549278259E-1,1.890568542E-1,1.040052200E1,1.040339382E1
1.172070121E1,-1.353186035E-1,1.240919495E-1,1.056218582E1,1.056378149E1
1.173064012E1,-2.630030823E-1,1.387614441E-1,1.039288788E1,1.039714114E1
1.174057913E1,-3.785627747E-1,2.950364685E-1,9.983189850E0,9.994720400E0
1.175051813E1,-3.350033569E-1,4.805007935E-1,9.586514740E0,9.604393428E0
1.176045713E1,-4.885839844E-1,5.201683044E-1,9.432485046E0,9.459443087E0
1.177039613E1,-3.071612549E-1,3.905378723E-1,9.715097351E0,9.727794427E0
1.178033513E1,-1.942959595E-1,1.851649475E-1,1.013452515E1,1.013807856E1
1.179027313E1,-3.186872864E-1,1.269360352E-1,1.055185730E1,1.055743183E1
1.180021213E1,-3.068618774E-1,2.418969727E-1,1.094898148E1,1.095595152E1
1.181015113E1,-3.583547974E-1,2.709365845E-1,1.122366028E1,1.123264772E1
1.182009013E1,-4.558021545E-1,2.025288391E-1,1.145028900E1,1.146114705E1
1.183002912E1,-4.691244507E-1,1.496887207E-3,1.212613358E1,1.213520480E1
1.183996812E1,-6.373745728E-1,-2.652484131E-1,1.250798950E1,1.252702696E1
1.184990712E1,-1.037043457E0,-2.621049500E-1,1.229977249E1,1.234619624E1
1.185984612E1,-1.575324097E0,-1.631607056E-1,1.240874588E1,1.250940613E1
1.186978512E1,-2.183659058E0,-3.002755737E-1,1.317784653E1,1.336091956E1
1.187972412E1,-2.211052094E0,-4.998106384E-1,1.461979797E1,1.479449407E1
1.188966312E1,-1.879491577E0,-2.477348328E-1,1.589454712E1,1.600720117E1
1.189960212E1,-1.565893707E0,6.213578796E-1,1.624347153E1,1.633059938E1
1.190954012E1,-1.156944122E0,1.684447174E0,1.615605331E1,1.628477635E1
1.191947912E1,-9.327104187E-1,2.196681976E0,1.618030289E1,1.635535270E1
1.192941812E1,-9.298663330E-1,2.233206024E0,1.614856888E1,1.632875186E1
1.193935712E1,-9.026229858E-1,2.055525513E0,1.587418945E1,1.603214908E1
1.194929612E1,-9.003776550E-1,1.662442932E0,1.557990143E1,1.569419399E1
1.195923512E1,-6.062393188E-1,1.163979492E0,1.491094254E1,1.496858650E1
1.196917412E1,-7.524851990E-1,7.114704895E-1,1.338965607E1,1.342964310E1
1.197911313E1,-1.156045990E0,4.450245667E-1,1.153561157E1,1.160193189E1
1.198905213E1,-1.256187744E0,3.017724609E-1,1.042402313E1,1.050377706E1
1.199899113E1,-1.243763580E0,2.504292297E-1,9.660311279E0,9.743268274E0
1.200893013E1,-1.322499847E0,1.800755310E-1,8.880283356E0,8.980025920E0
1.201886813E1,-1.336271210E0,1.353186035E-1,8.647816772E0,8.751495118E0
1.202880713E1,-1.065484314E0,3.147953796E-1,8.744964752E0,8.815257312E0
1.203874613E1,-7.779322815E-1,5.511538696E-1,8.790619812E0,8.842168620E0
1.204868513E1,-6.857240295E-1,6.599775696E-1,8.757239227E0,8.808803932E0
1.205862412E1,-6.394702148E-1,7.375163269E-1,8.843160553E0,8.896872543E0
1.206856312E1,-5.783972168E-1,7.714956665E-1,8.961414642E0,9.013140479E0
1.207850212E1,-6.694079590E-1,6.586303711E-1,9.078920288E0,9.127359672E0
1.208844112E1,-7.036866760E-1,4.020639038E-1,9.268875275E0,9.304239850E0
1.209838012E1,-6.400689697E-1,2.802172852E-1,9.620344391E0,9.645684849E0
1.210831912E1,-6.616241455E-1,4.144880676E-1,9.888436890E0,9.919210200E0
1.211825812E1,-6.378236389E-1,6.982978821E-1,1.008572662E1,1.012997139E1
1.212819712E1,-6.777905273E-1,9.186396790E-1,1.012374756E1,1.018791262E1
1.213813512E1,-7.863148499E-1,9.436376953E-1,9.913734283E0,9.989538057E0
1.214807412E1,-8.000862122E-1,9.120533752E-1,9.956994324E0,1.003063883E1
1.215801312E1,-7.771838379E-1,8.363108826E-1,9.887987823E0,9.953679411E0
1.216795212E1,-7.860154724E-1,8.792715454E-1,9.429790649E0,9.503256835E0
1.217789112E1,-9.113049316E-1,8.719367981E-1,9.009614410E0,9.097466806E0
1.218783012E1,-9.719288635E-1,7.771838379E-1,8.631500702E0,8.720749096E0
1.219776912E1,-1.082099762E0,8.605604553E-1,7.854167175E0,7.974926094E0
1.220770813E1,-1.181792450E0,9.171427917E-1,7.262148285E0,7.414619478E0
1.221764713E1,-1.173709259E0,9.270222473E-1,6.932084656E0,7.091597940E0
1.222758613E1,-1.045426025E0,1.045875092E0,6.589297485E0,6.753192699E0
1.223752513E1,-9.063652039E-1,1.150657196E0,6.315965881E0,6.483589660E0
1.224746413E1,-9.373507690E-1,9.912387085E-1,6.230942688E0,6.378544303E0
1.225740213E1,-1.183738403E0,7.219487000E-1,6.141279144E0,6.295852290E0
1.226734113E1,-1.379381561E0,6.608757019E-1,6.055956573E0,6.246123614E0
1.227728013E1,-1.474433899E0,7.704478455E-1,6.043682098E0,6.268463808E0
1.228721913E1,-1.516945496E0,8.876541138E-1,6.246959381E0,6.489495741E0
1.229715812E1,-1.548978882E0,1.094224548E0,6.369554443E0,6.645892472E0
1.230709712E1,-1.560804291E0,1.307980042E0,6.433321838E0,6.747929438E0
1.231703612E1,-1.582808533E0,1.343156891E0,6.711892548E0,7.025585730E0
1.232697512E1,-1.614392853E0,1.422342224E0,7.034322052E0,7.356018517E0
1.233691412E1,-1.620230713E0,1.493893433E0,7.288493500E0,7.614394437E0
1.234685312E1,-1.531465302E0,1.511257324E0,7.406148834E0,7.712348879E0
1.235679212E1,-1.291514282E0,1.544338531E0,7.366331635E0,7.636480367E0
1.236673112E1,-1.065933380E0,1.761686554E0,7.370672607E0,7.652879731E0
1.237666912E1,-8.596623230E-1,2.020797729E0,7.493267670E0,7.808437945E0
1.238660812E1,-8.497828674E-1,2.173629913E0,7.581883392E0,7.932953655E0
1.239654712E1,-8.589138794E-1,2.228715363E0,7.669301605E0,8.032626739E0
1.240648612E1,-7.822732544E-1,2.245929565E0,7.877518616E0,8.228696774E0
1.241642512E1,-6.794371033E-1,2.173629913E0,7.942184143E0,8.262238845E0
1.242636412E1,-5.242098999E-1,1.998643799E0,7.875123596E0,8.141679477E0
1.243630312E1,-4.638853455E-1,1.891017609E0,7.782166901E0,8.022048297E0
1.244624213E1,-4.704716492E-1,2.049987030E0,7.316185913E0,7.612513823E0
1.245618113E1,-4.475692749E-1,2.242786102E0,6.953789520E0,7.320218333E0
1.246612013E1,-4.436773682E-1,2.189796295E0,6.785689087E0,7.144062836E0
1.247605913E1,-4.180805969E-1,2.085612946E0,6.662345581E0,6.993670094E0
1.248599813E1,-2.854563904E-1,2.018851776E0,6.700216827E0,7.003581468E0
1.249593613E1,-3.867956543E-1,1.794169006E0,6.874005432E0,7.114815808E0
1.250587513E1,-5.022056580E-1,1.398242340E0,7.007827148E0,7.163583845E0
1.251581413E1,-6.168672180E-1,1.076860657E0,6.919061737E0,7.029478598E0
1.252575313E1,-8.304730225E-1,8.542735291E-1,6.931934967E0,7.033575982E0
1.253569212E1,-1.132395172E0,6.225553894E-1,7.061116333E0,7.178388253E0
1.254563112E1,-1.503024445E0,5.275030518E-1,7.137158203E0,7.312753870E0
1.255557012E1,-1.543590088E0,6.210585022E-1,7.309599609E0,7.496574583E0
1.256550912E1,-1.371747437E0,8.851094055E-1,7.518565063E0,7.693759179E0
1.257544812E1,-1.251397705E0,1.155746613E0,7.622598724E0,7.810618270E0
1.258538712E1,-1.108145599E0,1.272354126E0,7.602540436E0,7.787521606E0
1.259532612E1,-9.675878906E-1,1.477876740E0,7.326664124E0,7.536600902E0
1.260526512E1,-8.904981995E-1,1.640139313E0,7.098239136E0,7.339485189E0
1.261520312E1,-8.265811157E-1,1.585802307E0,7.133565674E0,7.354302450E0
1.262514212E1,-6.876699829E-1,1.414857788E0,7.320975952E0,7.488083964E0
1.263508112E1,-4.686753845E-1,1.218765564E0,7.758965149E0,7.868073862E0
1.264502012E1,-3.400927734E-1,9.813592529E-1,8.281079407E0,8.345957418E0
1.265495912E1,-3.716770935E-1,7.015910339E-1,8.671916656E0,8.708186513E0
1.266489812E1,-7.283853149E-1,3.429368591E-1,8.181386719E0,8.220902596E0
1.267483712E1,-1.050814819E0,1.643582153E-1,7.471712494E0,7.547033391E0
1.268477613E1,-1.125958557E0,1.917512512E-1,7.484136658E0,7.570789439E0
1.269471513E1,-1.102756805E0,3.118016052E-1,7.742499390E0,7.826850555E0
1.270465413E1,-1.059496765E0,4.667294312E-1,7.905510406E0,7.989835076E0
1.271459313E1,-8.903485107E-1,8.397537231E-1,7.898025970E0,7.992291350E0
1.272453113E1,-5.560935974E-1,1.342258759E0,7.857460327E0,7.990655884E0
1.273447096E1,-1.743873596E-1,1.528471527E0,8.014483795E0,8.160795713E0
1.274440996E1,1.954934692E-1,1.341510315E0,8.393345947E0,8.502124665E0
1.275434896E1,1.922003174E-1,6.673123169E-1,8.748706970E0,8.776224720E0
1.276428796E1,-1.086740112E-1,-2.288740540E-1,9.015452271E0,9.019011754E0
1.277422696E1,-3.285667419E-1,-4.173321533E-1,8.441695404E0,8.458388944E0
1.278416596E1,-4.872367859E-1,-1.853146362E-1,7.711513824E0,7.729112929E0
1.279410496E1,-8.434959412E-1,-2.751278687E-1,7.505242767E0,7.557502878E0
1.280404396E1,-1.022373962E0,-3.396437073E-1,7.740553436E0,7.815163074E0
1.281398296E1,-1.077609100E0,-1.374142456E-1,7.781119080E0,7.856585657E0
1.282392196E1,-1.062789917E0,-3.622467041E-2,7.979606323E0,8.050152279E0
1.283386096E1,-1.055904236E0,-2.594105530E-1,8.679401093E0,8.747241332E0
1.284379896E1,-1.279688873E0,-8.152047729E-1,9.367370453E0,9.489456867E0
1.285373796E1,-1.386267242E0,-1.321901093E0,1.009006760E1,1.027027865E1
1.286367696E1,-1.658101959E0,-1.217418365E0,1.007270370E1,1.028060161E1
1.287361596E1,-1.945354614E0,-8.955876160E-1,9.960886230E0,1.018851001E1
1.288355496E1,-2.416724396E0,-1.250948639E0,1.048180298E1,1.082929467E1
1.289349396E1,-2.870131531E0,-1.768871613E0,1.112381790E1,1.162350577E1
1.290343296E1,-2.837649078E0,-1.840123444E0,1.142484192E1,1.191492004E1
1.291337196E1,-2.461780701E0,-1.351389771E0,1.115704880E1,1.150505786E1
1.292331096E1,-1.836680603E0,-5.800437927E-1,1.053943314E1,1.071398606E1
1.293324996E1,-1.465751953E0,-3.957769775E-1,1.030487091E1,1.041611409E1
1.294318896E1,-1.212628326E0,-7.589218140E-1,1.098520615E1,1.107795937E1
1.295312696E1,-7.717950439E-1,-1.140927429E0,1.217014206E1,1.224784637E1
1.296306596E1,-4.923262024E-1,-1.766626282E0,1.302351746E1,1.315200975E1
1.297300496E1,-4.149371338E-1,-2.476001129E0,1.305914337E1,1.329826981E1
1.298294396E1,-2.767744446E-1,-2.708318024E0,1.295840286E1,1.324129130E1
