"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.780048746E1,2.701881409E-1,2.309098206E0,8.726553040E0,9.030928197E0
2.781042646E1,2.124082947E-1,2.232158203E0,8.931626587E0,9.208778476E0
2.782036546E1,2.171983337E-1,2.043849792E0,9.248367920E0,9.474006875E0
2.783030546E1,3.857478333E-1,1.827699280E0,9.614356842E0,9.794138223E0
2.784024446E1,4.565505981E-1,1.602268066E0,9.972561951E0,1.011077115E1
2.785018396E1,2.038760376E-1,1.458866272E0,1.020921982E1,1.031494186E1
2.786012296E1,1.763333130E-1,1.410516815E0,1.029035110E1,1.038806897E1
2.787006296E1,6.165678406E-1,1.448388062E0,1.040082138E1,1.051927133E1
2.788000196E1,1.354233856E0,1.455124054E0,1.047491730E1,1.066185855E1
2.788994096E1,1.980531464E0,1.457219696E0,1.055649765E1,1.083907915E1
2.789987996E1,1.857936401E0,1.408720551E0,1.065948349E1,1.091150812E1
2.790981996E1,9.276210022E-1,1.306483154E0,1.058089691E1,1.070153066E1
2.791975896E1,1.713935852E-1,1.464105377E0,1.024050476E1,1.034605809E1
2.792969796E1,1.228944397E-1,1.833237762E0,1.003393433E1,1.020076967E1
2.793963696E1,1.712438965E-1,2.062111816E0,1.002764740E1,1.023891313E1
2.794957596E1,3.022215271E-1,2.181413727E0,9.828262024E0,1.007197290E1
2.795951596E1,1.039288788E0,2.470163269E0,9.651180267E0,1.001634206E1
2.796945496E1,1.784139862E0,2.606380005E0,9.753417664E0,1.025209871E1
2.797939396E1,1.890119476E0,2.333647156E0,9.790690155E0,1.024090203E1
2.798933296E1,2.226919098E0,2.109263763E0,9.580826569E0,1.005984095E1
2.799927296E1,3.182082825E0,2.109862518E0,9.470955048E0,1.021156993E1
2.800921196E1,4.262985077E0,2.000739441E0,9.402098236E0,1.051548626E1
2.801915096E1,4.220024414E0,1.548380127E0,9.610015869E0,1.060935870E1
2.802908996E1,2.465522919E0,7.418572998E-1,9.660460968E0,9.997682813E0
2.803902996E1,4.278103638E-1,4.034111023E-1,9.456435242E0,9.474699452E0
2.804896896E1,-9.708810425E-1,6.083349609E-1,9.408684540E0,9.478186862E0
2.805890796E1,-1.271755371E0,7.972421265E-1,9.487121429E0,9.605125181E0
2.806884696E1,-1.983375549E-1,8.945397949E-1,9.450747070E0,9.495059737E0
2.807878596E1,1.716929626E0,1.032552795E0,9.443711700E0,9.653895758E0
2.808872596E1,3.374582520E0,8.042774963E-1,9.398655396E0,1.001845261E1
2.809866496E1,4.240082703E0,3.694317627E-1,9.226812744E0,1.016114435E1
2.810860396E1,3.955374756E0,-3.098556519E-1,9.022637329E0,9.856418435E0
2.811854296E1,2.504891052E0,-1.371897125E0,9.242829437E0,9.674010384E0
2.812848296E1,1.096020813E0,-2.191891937E0,9.848470001E0,1.014879368E1
2.813842196E1,4.917274475E-1,-2.557731171E0,1.088177124E1,1.118913446E1
2.814836096E1,4.043092346E-1,-2.559377747E0,1.216160980E1,1.243457411E1
2.815829996E1,5.016069031E-1,-2.460732880E0,1.269225632E1,1.293832239E1
2.816823996E1,9.937834167E-1,-2.170486450E0,1.227252914E1,1.250254328E1
2.817817896E1,1.952839050E0,-1.791175232E0,1.082473984E1,1.114436547E1
2.818811796E1,3.180885315E0,-1.776505737E0,9.048832855E0,9.754761917E0
2.819805696E1,3.907025299E0,-2.059118042E0,7.663164368E0,8.844710392E0
2.820799596E1,3.003803558E0,-2.590513000E0,6.246959381E0,7.399871278E0
2.821793596E1,7.601193237E-1,-3.585942993E0,5.234614563E0,6.390458369E0
2.822787496E1,-2.140997772E0,-4.834047546E0,5.681136017E0,7.760618119E0
2.823781396E1,-3.932173004E0,-5.234165497E0,7.112908630E0,9.667054472E0
2.824775296E1,-3.452270966E0,-4.804708557E0,9.077872467E0,1.083564339E1
2.825769296E1,-1.980681152E0,-4.381089478E0,1.139969421E1,1.237214901E1
2.826763196E1,-2.665956116E-1,-3.684438171E0,1.291364594E1,1.343161975E1
2.827757096E1,1.060694275E0,-3.054548035E0,1.331121918E1,1.369831712E1
2.828750996E1,1.498683472E0,-3.156186676E0,1.285377045E1,1.332017197E1
2.829744996E1,8.033793640E-1,-3.735931091E0,1.180565002E1,1.240870549E1
2.830738896E1,-1.121916962E0,-4.195176086E0,1.099194214E1,1.181867133E1
2.831732796E1,-3.385210419E0,-4.093537445E0,1.088132217E1,1.210866924E1
2.832726696E1,-4.880001984E0,-3.622317352E0,1.080078964E1,1.239325055E1
2.833720596E1,-5.235063629E0,-2.937491455E0,1.046294220E1,1.206266582E1
2.834714596E1,-4.749323730E0,-2.076931000E0,9.892777863E0,1.116856177E1
2.835708496E1,-3.818559265E0,-1.446591797E0,9.253307648E0,1.011423379E1
2.836702396E1,-2.739153900E0,-1.025517426E0,8.901838531E0,9.370025577E0
2.837696296E1,-1.605860596E0,-9.361532593E-1,9.039402466E0,9.228540953E0
2.838690296E1,-5.382806396E-1,-1.027014313E0,9.435179443E0,9.506161979E0
2.839684196E1,1.167572021E-2,-1.409319305E0,9.804012451E0,9.904795675E0
2.840678096E1,2.508782959E-1,-2.040107574E0,1.046563660E1,1.066557679E1
2.841671996E1,-4.876858521E-1,-2.303110657E0,1.097712296E1,1.122672635E1
2.842665996E1,-1.659149780E0,-2.447709961E0,1.098969681E1,1.138057547E1
2.843659896E1,-2.562371521E0,-2.352208557E0,1.070992859E1,1.126060404E1
2.844653796E1,-3.374283142E0,-2.079026642E0,9.994566193E0,1.075172041E1
2.845647696E1,-3.860621796E0,-1.911974030E0,9.300010529E0,1.024940199E1
2.846641596E1,-4.264481964E0,-1.826651459E0,8.770112457E0,9.921559075E0
2.847635596E1,-4.456682281E0,-1.689536591E0,8.406069489E0,9.663257996E0
2.848629496E1,-3.920497284E0,-1.381177826E0,8.287965088E0,9.271910075E0
2.849623396E1,-3.081042938E0,-1.185983734E0,8.520880737E0,9.138095619E0
2.850617296E1,-2.263293457E0,-1.169817352E0,8.837771759E0,9.197672509E0
2.851611296E1,-1.482816467E0,-1.245559845E0,9.147477722E0,9.350214579E0
2.852605196E1,-1.328786774E0,-1.188827820E0,9.216783600E0,9.387656033E0
2.853599096E1,-1.468745728E0,-1.204395447E0,9.354497223E0,9.545386357E0
2.854592996E1,-1.265169067E0,-1.389859772E0,9.630972290E0,9.812644404E0
2.855586996E1,-1.002914429E0,-1.408570862E0,9.477990417E0,9.634428451E0
2.856580896E1,-8.167016602E-1,-1.183139648E0,9.119934998E0,9.232553027E0
2.857574796E1,-6.047424316E-1,-1.142274628E0,8.822653198E0,8.916821978E0
2.858568696E1,-7.834707642E-1,-1.273701324E0,8.624914398E0,8.753587258E0
2.859562696E1,-9.403445435E-1,-1.529968414E0,8.898994446E0,9.078389359E0
2.860556596E1,-6.854246521E-1,-1.776056671E0,9.487869873E0,9.676975715E0
2.861550496E1,-1.463955688E-1,-1.697919159E0,9.968969421E0,1.011359048E1
2.862544396E1,1.842668152E-1,-1.671124878E0,1.021565643E1,1.035307920E1
2.863538296E1,-1.496887207E-4,-1.917063446E0,1.041504181E1,1.059000605E1
2.864532296E1,2.559677124E-1,-1.942959595E0,1.049976562E1,1.068109028E1
2.865526196E1,5.523513794E-1,-1.584604797E0,1.018990997E1,1.032716465E1
2.866520096E1,1.567240906E-1,-1.297202454E0,9.636810150E0,9.724988767E0
2.867513996E1,-4.230203247E-1,-1.012644196E0,8.992250519E0,9.058971457E0
2.868507996E1,-1.057850189E0,-7.761360168E-1,8.483458557E0,8.584317284E0
2.869501896E1,-1.333876190E0,-6.518943787E-1,8.181386719E0,8.315003344E0
2.870495796E1,-1.253792725E0,-6.999444580E-1,8.204738159E0,8.329444561E0
2.871489696E1,-1.314716034E0,-7.578739929E-1,8.610693970E0,8.743391898E0
2.872483696E1,-1.639989624E0,-8.167016602E-1,9.231752472E0,9.411791608E0
2.873477596E1,-1.017583923E0,-7.613168335E-1,9.552834778E0,9.636998114E0
2.874471496E1,-6.147715759E-1,-9.234297180E-1,9.556277618E0,9.620452612E0
2.875465396E1,-8.446934509E-1,-1.568887482E0,9.734556885E0,9.896287824E0
2.876459396E1,-1.214873657E0,-1.802551575E0,9.929451599E0,1.016460128E1
2.877453296E1,-1.785636749E0,-1.606010284E0,9.923014984E0,1.020950508E1
2.878447196E1,-2.385589142E0,-1.449585571E0,9.891131287E0,1.027749055E1
2.879441096E1,-2.729124756E0,-1.361269226E0,9.915530548E0,1.037395401E1
2.880434996E1,-2.672991486E0,-1.252295837E0,9.750573578E0,1.018758133E1
2.881428996E1,-2.496957550E0,-1.394200745E0,9.665550385E0,1.007975481E1
2.882422896E1,-2.234253845E0,-1.558708649E0,9.799372101E0,1.017099584E1
2.883416796E1,-1.741328888E0,-1.610800323E0,9.970765686E0,1.024905227E1
2.884410696E1,-1.426383820E0,-1.854343872E0,1.012225067E1,1.038908661E1
2.885404683E1,-1.382375336E0,-2.223176880E0,1.028151947E1,1.060957679E1
2.886398583E1,-1.244661713E0,-2.477048950E0,1.039932449E1,1.076247668E1
2.887392483E1,-1.154998169E0,-2.680326233E0,1.048943710E1,1.088790431E1
2.888386383E1,-1.274449768E0,-2.758763123E0,1.060424835E1,1.103109601E1
2.889380383E1,-1.643582153E0,-2.811902618E0,1.072534653E1,1.120897929E1
2.890374283E1,-1.970202942E0,-2.749482422E0,1.085093536E1,1.136592062E1
2.891368183E1,-2.135010223E0,-2.552192688E0,1.087129303E1,1.136912346E1
2.892362083E1,-2.174827423E0,-2.395618286E0,1.073283096E1,1.120992961E1
2.893355983E1,-2.174677734E0,-2.433639221E0,1.057865158E1,1.107066811E1
2.894349983E1,-2.050585785E0,-2.437680817E0,1.049871780E1,1.097133836E1
2.895343883E1,-1.785786438E0,-2.375410309E0,1.037851776E1,1.079561199E1
2.896337783E1,-1.512754211E0,-2.450104980E0,1.029020142E1,1.068548946E1
2.897331683E1,-1.220861206E0,-2.548001404E0,1.024260040E1,1.062514359E1
2.898325683E1,-9.627978516E-1,-2.605781250E0,1.009994705E1,1.047501819E1
2.899319583E1,-7.694000244E-1,-2.592758331E0,9.916428680E0,1.027861518E1
2.900313483E1,-9.500743103E-1,-2.485581207E0,9.707313538E0,1.006542057E1
2.901307383E1,-1.368005219E0,-2.244282990E0,9.492659912E0,9.849814040E0
2.902301383E1,-1.908980255E0,-1.873054962E0,9.203760681E0,9.584453619E0
2.903295283E1,-2.576741638E0,-1.439706116E0,8.924441528E0,9.399894029E0
2.904289183E1,-3.277434540E0,-1.171164551E0,8.622220001E0,9.298165481E0
2.905283083E1,-4.087699585E0,-1.317260742E0,8.703800354E0,9.705699581E0
2.906277083E1,-4.688999176E0,-1.484163666E0,9.111702118E0,1.035435032E1
2.907270983E1,-5.033732300E0,-1.312470703E0,9.505832520E0,1.083613825E1
2.908264883E1,-5.039420471E0,-1.208137665E0,9.390721893E0,1.072571736E1
2.909258783E1,-4.624183960E0,-1.362317047E0,8.534951477E0,9.802264113E0
2.910252783E1,-4.052672424E0,-2.069147186E0,7.819589081E0,9.047181730E0
2.911246683E1,-3.218457184E0,-2.954106903E0,7.526498566E0,8.702493602E0
2.912240583E1,-2.090552673E0,-3.448229370E0,7.444469147E0,8.466452453E0
2.913234483E1,-1.301992493E0,-3.784879303E0,7.886649628E0,8.844192340E0
2.914228383E1,-1.542841644E0,-4.177961884E0,9.065298615E0,1.010026558E1
2.915222383E1,-2.172881470E0,-4.125121765E0,1.029633865E1,1.130277104E1
2.916216283E1,-2.516716461E0,-3.616928558E0,1.133038834E1,1.215704462E1
2.917210183E1,-2.698887634E0,-3.140768738E0,1.198886902E1,1.268390331E1
2.918204083E1,-2.885100403E0,-2.830913086E0,1.209874054E1,1.275607290E1
2.919198083E1,-2.555186462E0,-2.610870667E0,1.165416504E1,1.221332003E1
2.920191983E1,-1.837728424E0,-2.494412842E0,1.098640366E1,1.141492034E1
2.921185883E1,-1.195863190E0,-2.530338135E0,1.036459671E1,1.073580760E1
2.922179783E1,-6.397695923E-1,-2.371817780E0,9.990075531E0,1.028768360E1
2.923173783E1,-5.578898621E-1,-2.257006531E0,9.967472534E0,1.023502947E1
2.924167683E1,-8.512797546E-1,-2.144590302E0,1.011491592E1,1.037475151E1
2.925161583E1,-1.342857513E0,-1.854643250E0,1.037267990E1,1.062240350E1
2.926155483E1,-1.873354340E0,-1.589394836E0,1.070813232E1,1.098634290E1
2.927149483E1,-2.412982178E0,-1.416654053E0,1.112306946E1,1.146961490E1
2.928143383E1,-2.871029663E0,-1.274898834E0,1.123324036E1,1.166421310E1
2.929137283E1,-3.008743286E0,-1.149759064E0,1.074315948E1,1.121561223E1
2.930131183E1,-3.334016876E0,-1.094523926E0,1.025188110E1,1.083580718E1
2.931125083E1,-3.673810272E0,-1.003513184E0,9.684710541E0,1.040661035E1
2.932119083E1,-3.654949493E0,-1.054107971E0,9.144184570E0,9.903833140E0
2.933112983E1,-3.550167389E0,-1.315464478E0,8.914262695E0,9.684947841E0
2.934106883E1,-3.242407379E0,-1.448388062E0,8.940458221E0,9.619918232E0
2.935100783E1,-2.937940521E0,-1.592987366E0,9.251361694E0,9.836503264E0
2.936094783E1,-2.564616852E0,-1.526076508E0,9.708960114E0,1.015726713E1
2.937088683E1,-2.323767700E0,-1.201102295E0,9.822723541E0,1.016505980E1
2.938082583E1,-2.519710236E0,-1.048569489E0,9.622140656E0,1.000170128E1
2.939076483E1,-3.274740143E0,-1.042432251E0,9.403295746E0,1.001162119E1
2.940070483E1,-4.118086395E0,-1.054257660E0,9.277407532E0,1.020491966E1
2.941064383E1,-4.181105347E0,-7.390132141E-1,9.117539978E0,1.005769942E1
2.942058283E1,-3.647165680E0,-3.873944092E-1,8.879534912E0,9.607186486E0
2.943052183E1,-2.634521484E0,-4.689747620E-1,8.770262146E0,9.169413225E0
2.944046183E1,-1.098415833E0,-6.848258972E-1,8.995992737E0,9.088640667E0
2.945040083E1,5.484594727E-1,-5.888754272E-1,9.554780731E0,9.588608704E0
2.946033983E1,1.773811340E0,-4.540058899E-1,9.996362457E0,1.016266650E1
2.947027883E1,2.408341827E0,-3.704795837E-1,1.007270370E1,1.036323914E1
2.948021783E1,2.455643463E0,-2.644999695E-1,1.004546036E1,1.034463237E1
2.949015783E1,1.939367065E0,-1.014889526E-1,1.023855881E1,1.042110988E1
2.950009683E1,1.142274628E0,4.056564331E-2,1.047282166E1,1.053500974E1
2.951003583E1,3.040177917E-1,8.487350464E-2,1.051697983E1,1.052171540E1
2.951997483E1,-6.554869080E-1,1.019380188E-1,1.051967422E1,1.054056926E1
2.952991483E1,-9.669891357E-1,6.541397095E-2,1.064211960E1,1.068616192E1
2.953985383E1,-6.923103333E-1,1.901046753E-2,1.063703018E1,1.065955281E1
2.954979283E1,-2.267784119E-1,3.308120728E-2,1.036280045E1,1.036533434E1
2.955973183E1,3.381468201E-1,9.011260986E-2,1.008063721E1,1.008670958E1
2.956967183E1,8.843609619E-1,1.763333130E-1,9.733958130E0,9.775639551E0
2.957961083E1,1.420695648E0,3.451821899E-1,9.381590881E0,9.494828821E0
2.958954983E1,1.677561493E0,4.808001709E-1,9.096284180E0,9.262168604E0
2.959948883E1,1.478625183E0,5.346881104E-1,8.837622070E0,8.976401710E0
2.960942883E1,8.681945801E-1,6.990463257E-1,8.643775177E0,8.715347205E0
2.961936783E1,1.794767761E-1,7.937992859E-1,8.569230194E0,8.607789225E0
2.962930683E1,-3.552113342E-1,8.211923218E-1,8.613238678E0,8.659585004E0
2.963924583E1,-6.795867920E-1,8.830137634E-1,8.796158295E0,8.866450939E0
2.964918583E1,-6.111790466E-1,8.348139954E-1,8.999285889E0,9.058565049E0
2.965912483E1,-3.191363525E-1,8.117619324E-1,9.226962433E0,9.268098035E0
2.966906383E1,3.382965088E-2,8.854087830E-1,9.475894775E0,9.517230424E0
2.967900283E1,2.935395813E-1,9.303153992E-1,9.669442291E0,9.718526969E0
2.968894183E1,3.438349915E-1,8.526269531E-1,9.773775330E0,9.816918020E0
2.969888183E1,5.158273315E-1,7.979905701E-1,9.877210236E0,9.922809523E0
2.970882083E1,4.393363953E-1,6.852749634E-1,9.942175140E0,9.975443086E0
2.971875983E1,8.337661743E-2,6.230044556E-1,9.683812408E0,9.704190279E0
2.972869883E1,-1.305285645E-1,7.168592834E-1,9.305549011E0,9.334032748E0
2.973863883E1,-6.825805664E-2,8.659492493E-1,8.871451721E0,8.913875863E0
2.974857783E1,-1.019380188E-1,9.270222473E-1,8.426726532E0,8.478176788E0
2.975851683E1,-2.565664673E-1,1.102906494E0,8.031697998E0,8.111128270E0
2.976845583E1,-4.194277954E-1,1.308578796E0,7.911797333E0,8.030245026E0
2.977839583E1,-4.644841003E-1,1.472787323E0,8.060887299E0,8.207481466E0
2.978833483E1,-4.164340210E-1,1.555864563E0,8.384514313E0,8.537810732E0
2.979827383E1,-5.138813782E-1,1.536854095E0,8.955127716E0,9.100566301E0
2.980821283E1,-6.732998657E-1,1.451381836E0,9.537267151E0,9.670538074E0
2.981815283E1,-8.141569519E-1,1.310524750E0,1.015129028E1,1.026786351E1
2.982809183E1,-7.882608032E-1,1.153501282E0,1.063059357E1,1.072200727E1
2.983803083E1,-7.421566772E-1,1.026864624E0,1.088281906E1,1.095632229E1
2.984796983E1,-7.204518127E-1,8.786727905E-1,1.106708588E1,1.112526433E1
2.985790971E1,-6.343807983E-1,8.683442688E-1,1.117082016E1,1.122246336E1
2.986784871E1,-4.800517273E-1,9.413923645E-1,1.121183487E1,1.126152345E1
2.987778771E1,-4.071533203E-1,9.229806519E-1,1.115869537E1,1.120420232E1
2.988772671E1,-3.511697388E-1,9.382489014E-1,1.103131027E1,1.107670698E1
2.989766571E1,-4.384382629E-1,9.255253601E-1,1.088356750E1,1.093164521E1
2.990760571E1,-6.647676086E-1,8.484356689E-1,1.069076843E1,1.074496574E1
2.991754471E1,-7.366181946E-1,8.244854736E-1,1.057281372E1,1.063046437E1
2.992748371E1,-7.586224365E-1,8.551716614E-1,1.051832703E1,1.058026606E1
2.993742271E1,-8.384065247E-1,8.319699097E-1,1.037208115E1,1.043911714E1
2.994736271E1,-8.092172241E-1,8.213420105E-1,1.022209305E1,1.028691506E1
2.995730171E1,-8.887019348E-1,8.617579651E-1,9.973460083E0,1.004999124E1
2.996724071E1,-1.058299255E0,8.411009216E-1,9.677525482E0,9.771486455E0
2.997717971E1,-1.272653503E0,8.208929443E-1,9.435329132E0,9.556094809E0
2.998711971E1,-1.339863739E0,8.101153564E-1,9.305848389E0,9.436648556E0
2.999705871E1,-1.426832886E0,8.155041504E-1,9.322613525E0,9.466362662E0
3.000699771E1,-1.441502380E0,8.637039185E-1,9.399553528E0,9.548587335E0
3.001693671E1,-1.216220856E0,9.563612366E-1,9.450896759E0,9.576704524E0
3.002687671E1,-9.098080444E-1,1.025068359E0,9.432185669E0,9.531245580E0
3.003681571E1,-7.271878052E-1,1.075663147E0,9.325008545E0,9.414968809E0
3.004675471E1,-7.804769897E-1,1.022523651E0,9.195228424E0,9.284768426E0
3.005669371E1,-8.333171082E-1,9.187893677E-1,9.156009979E0,9.239648805E0
3.006663371E1,-7.991880798E-1,8.800199890E-1,9.299112396E0,9.374786831E0
3.007657271E1,-7.315287781E-1,8.665480042E-1,9.392967224E0,9.461177150E0
3.008651171E1,-6.107299805E-1,8.072712708E-1,9.486073608E0,9.539930320E0
3.009645071E1,-4.619393921E-1,7.735913086E-1,9.497000885E0,9.539646604E0
3.010638971E1,-4.625381470E-1,7.647596741E-1,9.485325165E0,9.527339208E0
3.011632971E1,-4.728666687E-1,7.512876892E-1,9.516310730E0,9.557625541E0
3.012626871E1,-3.932322693E-1,7.746391296E-1,9.552685089E0,9.592105598E0
3.013620771E1,-3.387455750E-1,8.012837219E-1,9.670041046E0,9.709093573E0
3.014614671E1,-3.191363525E-1,7.481442261E-1,9.796378326E0,9.830086272E0
3.015608671E1,-2.303709412E-1,6.988966370E-1,9.906698914E0,9.933992684E0
3.016602571E1,-2.453398132E-1,6.664141846E-1,1.002136047E1,1.004649019E1
3.017596471E1,-3.103047180E-1,6.183641052E-1,1.007973907E1,1.010345500E1
3.018590371E1,-3.113525391E-1,5.556445312E-1,1.013736923E1,1.015735872E1
3.019584371E1,-4.616400146E-1,5.613327026E-1,1.022284149E1,1.024864352E1
3.020578271E1,-5.450166321E-1,6.318360901E-1,1.032433044E1,1.035799494E1
3.021572171E1,-5.161267090E-1,7.105723572E-1,1.035980667E1,1.039696562E1
3.022566071E1,-3.993695068E-1,8.249345398E-1,1.031011002E1,1.035076720E1
3.023560071E1,-3.866459656E-1,8.940907288E-1,1.016476227E1,1.021133122E1
3.024553971E1,-4.070036316E-1,9.472302246E-1,9.970017242E0,1.002318018E1
3.025547871E1,-5.513035583E-1,1.012644196E0,9.709259491E0,9.777479417E0
3.026541771E1,-6.499484253E-1,1.014440460E0,9.515711975E0,9.591678518E0
3.027535771E1,-6.950047302E-1,1.089434509E0,9.480235748E0,9.567903060E0
3.028529671E1,-7.292834473E-1,1.105151825E0,9.530680847E0,9.622218679E0
3.029523571E1,-6.969506836E-1,1.049467621E0,9.633217621E0,9.715245971E0
3.030517471E1,-7.042854309E-1,1.053359528E0,9.836943970E0,9.918218133E0
3.031511371E1,-7.065307617E-1,1.073417816E0,1.000414627E1,1.008634493E1
3.032505371E1,-7.544311523E-1,1.047970734E0,1.008078690E1,1.016315273E1
3.033499271E1,-7.964936829E-1,1.004860382E0,1.009455826E1,1.017566966E1
3.034493171E1,-7.590715027E-1,9.801617432E-1,1.003153931E1,1.010785276E1
3.035487071E1,-8.090675354E-1,9.466314697E-1,9.921817474E0,9.999658165E0
3.036481071E1,-8.551716614E-1,8.952882385E-1,9.810449066E0,9.888264280E0
3.037474971E1,-8.199948120E-1,8.927435303E-1,9.640402679E0,9.716313412E0
3.038468871E1,-8.243357849E-1,8.852590942E-1,9.560768280E0,9.636986212E0
3.039462771E1,-7.631130981E-1,8.586145020E-1,9.590855713E0,9.659403386E0
3.040456771E1,-6.822811890E-1,8.794212341E-1,9.670789490E0,9.734631923E0
3.041450671E1,-7.599696350E-1,8.973838806E-1,9.766290894E0,9.836833306E0
3.042444571E1,-8.596623230E-1,9.285191345E-1,9.839189301E0,9.920222436E0
3.043438471E1,-9.119036865E-1,9.494755554E-1,9.874515839E0,9.961884120E0
3.044432471E1,-9.898915100E-1,9.586065674E-1,9.817484436E0,9.913718394E0
3.045426371E1,-1.015338593E0,9.379495239E-1,9.692644043E0,9.790710409E0
3.046420271E1,-9.419911194E-1,9.949809265E-1,9.683962097E0,9.780411863E0
3.047414171E1,-8.828640747E-1,1.050665131E0,9.714498596E0,9.810954549E0
3.048408171E1,-8.726852417E-1,1.090033264E0,9.865983582E0,9.964305499E0
3.049402071E1,-8.596623230E-1,1.141526184E0,1.018901184E1,1.028873479E1
3.050395971E1,-8.375083923E-1,1.241967316E0,1.080587906E1,1.090921287E1
3.051389871E1,-7.882608032E-1,1.285377045E0,1.143367355E1,1.153266839E1
3.052383771E1,-8.246351624E-1,1.111438751E0,1.160551620E1,1.168774254E1
3.053377771E1,-9.177415466E-1,8.951385498E-1,1.131991013E1,1.139227316E1
3.054371671E1,-1.167721710E0,8.032296753E-1,1.094538895E1,1.103676996E1
3.055365571E1,-1.261426849E0,9.839039612E-1,1.097368011E1,1.108967628E1
3.056359471E1,-1.319506073E0,1.295406189E0,1.111079498E1,1.126361126E1
3.057353471E1,-1.461560669E0,1.353934479E0,1.111393845E1,1.129109941E1
3.058347371E1,-1.586999817E0,1.418150940E0,1.113923584E1,1.134073611E1
3.059341271E1,-1.552721100E0,1.640438690E0,1.140672958E1,1.162821834E1
3.060335171E1,-1.436113586E0,1.949545898E0,1.173005722E1,1.197737007E1
3.061329171E1,-1.194066925E0,2.284100189E0,1.167931274E1,1.196032005E1
3.062323071E1,-9.800120544E-1,2.520458679E0,1.148696274E1,1.180099354E1
3.063316971E1,-1.127305756E0,2.513123932E0,1.095556778E1,1.129650723E1
3.064310871E1,-1.232536926E0,2.587818604E0,9.828561401E0,1.023799647E1
3.065304871E1,-1.375938721E0,2.862796783E0,8.899144135E0,9.448998842E0
3.066298771E1,-1.460662537E0,3.093167725E0,8.289312286E0,8.967380877E0
3.067292671E1,-1.771566010E0,3.402873688E0,7.754025421E0,8.651179439E0
3.068286571E1,-2.181413727E0,3.751798096E0,7.739954681E0,8.873638108E0
3.069280571E1,-2.201022949E0,4.071832581E0,7.472910004E0,8.790262027E0
3.070274471E1,-1.823358307E0,4.301904144E0,6.967560883E0,8.389154870E0
3.071268371E1,-1.414109344E0,4.581971741E0,6.786138153E0,8.309382727E0
3.072262271E1,-1.217268677E0,4.828059998E0,6.646628265E0,8.304792211E0
3.073256271E1,-1.179846497E0,5.083129578E0,6.319408722E0,8.195435965E0
3.074250171E1,-1.203347626E0,5.322182465E0,6.015390930E0,8.121489995E0
3.075244071E1,-1.599423981E0,5.457201691E0,5.932912445E0,8.218190643E0
3.076237971E1,-2.006726990E0,5.878425751E0,6.085145874E0,8.695507048E0
3.077231871E1,-2.185605011E0,6.010451202E0,5.991889801E0,8.763853964E0
3.078225871E1,-1.949246521E0,6.129603424E0,5.742957458E0,8.622827872E0
3.079219771E1,-1.101559296E0,6.496490479E0,5.441783752E0,8.545807851E0
3.080213671E1,-4.562512207E-1,6.787934418E0,5.106780396E0,8.506669433E0
3.081207571E1,-6.706054688E-2,7.085515594E0,4.699926453E0,8.502842879E0
3.082201571E1,2.682421875E-1,7.228618011E0,4.253854065E0,8.391671266E0
3.083195471E1,2.073188782E-1,7.331454163E0,4.296515350E0,8.500190904E0
3.084189371E1,1.778302002E-1,7.532785492E0,4.522545319E0,8.787940430E0
3.085183296E1,1.924996948E-1,7.600145416E0,4.643044739E0,8.908261948E0
3.086177296E1,2.903961182E-2,7.570207672E0,4.694088593E0,8.907488715E0
3.087171196E1,-1.184037781E-1,7.739804993E0,4.537065125E0,8.972377652E0
3.088165096E1,-4.736151123E-1,7.944579163E0,4.380790100E0,9.084710851E0
3.089158996E1,-7.842192078E-1,8.047265625E0,4.220922546E0,9.120837185E0
3.090152996E1,-6.491999817E-1,8.306825867E0,3.976929932E0,9.232593800E0
3.091146896E1,-3.658392334E-1,8.627908173E0,3.815415802E0,9.440976407E0
3.092140796E1,-6.975494385E-2,8.711284790E0,3.758983154E0,9.487955670E0
3.093134696E1,1.996847534E-1,8.691825256E0,3.706292725E0,9.451153689E0
3.094128696E1,1.007405090E-1,8.737180939E0,3.653602295E0,9.470865279E0
3.095122596E1,-2.874023438E-1,8.802594910E0,3.851341095E0,9.612549375E0
3.096116496E1,-6.527925110E-1,8.814869385E0,4.108206940E0,9.747072617E0
3.097110396E1,-6.976991272E-1,8.899144135E0,4.133504333E0,9.837042669E0
3.098104396E1,-5.545967102E-1,9.098529510E0,4.069736938E0,9.982663748E0
3.099098296E1,-5.174739075E-1,9.314081268E0,3.946094055E0,1.012874856E1
3.100092196E1,-7.216493225E-1,9.427245941E0,3.894451447E0,1.022548267E1
3.101086096E1,-9.636959839E-1,9.498048706E0,3.974385223E0,1.034105300E1
3.102080096E1,-8.762777710E-1,9.546847229E0,4.230352936E0,1.047883776E1
3.103073996E1,-5.700146484E-1,9.501790924E0,4.438719635E0,1.050291290E1
3.104067896E1,-3.462300110E-1,9.489815826E0,4.404889984E0,1.046802443E1
3.105061796E1,-4.650828552E-1,9.512418823E0,4.267775116E0,1.043629812E1
3.106055696E1,-7.834707642E-1,9.611063690E0,3.992647247E0,1.043683878E1
3.107049696E1,-1.046324158E0,9.695637817E0,3.575165405E0,1.038662576E1
3.108043596E1,-1.099463654E0,9.749974823E0,3.161126404E0,1.030842129E1
